gc,kind,pause_us,suspend_us,fixctx_us,roots_us,freach_us,handles_us,dep_us,after_us,weak_us,cards_us,card_regions,sweep_us,zero_us,zero_mb,marked_n,marked_mb,live_mb,committed_mb,win_n,win_ms,wait_ms,carve_ms,wzero_ms,blk_n,span_n,hole_n,clean_n,pause_a_us,window_us,pause_b_us,window_marked_n,bsusp_us,rescan_us,drain2_us,predrain_us,predrain_cards,predrain_passes,csweep_us,trim_us,pool_mb,bfresh_n,breo_n,bold_n,holes_mb,tail_mb,cls_n,clsfree_mb,spanreg_n,budget_mb,reason,cold_n,fitdisc_n,disc_mb,req_mb
302,young,9093,29,6,3278,0,9,2,0,242,4896,261,537,999541,35488.8,184207,17.9,72.8,724.0,483425,450.0,22.8,150.0,197.1,4941,0,490063,416000,0,0,0,0,0,0,0,0,0,0,0,0,62.0,0,0,308,486.6,3.7,23,21.6,0,72.8,,13804,0,112.3,233.4
303,young,10402,27,6,5039,0,11,1,0,268,3710,259,1251,1001891,35560.2,225540,17.2,90.1,724.0,484298,450.9,22.9,150.3,197.6,4941,0,490979,416760,0,0,0,0,0,0,0,0,0,0,0,0,62.0,0,0,308,425.5,3.7,23,21.6,0,90.1,,13837,0,112.5,233.8
304,young,18524,21,5,11327,0,9,1,0,312,4449,246,2343,1003552,35580.8,319546,26.5,116.5,724.0,485951,451.8,22.9,150.7,197.7,4971,0,492670,418414,0,0,0,0,0,0,0,0,0,0,0,0,62.0,0,0,308,341.2,3.7,23,19.8,0,116.5,,13870,0,112.8,234.6
305,young,13284,31,5,5310,0,9,2,0,346,5541,257,1944,1003810,35592.6,214536,16.1,132.6,724.0,487766,452.7,23.0,151.2,197.8,4975,0,494526,420259,0,0,0,0,0,0,0,0,0,0,0,0,62.0,0,0,308,277.8,3.7,23,19.6,0,132.6,,13900,0,113.3,235.5
306,full-cycle,32810,32,6126,0,0,0,1,1,480,520,187,491,1005192,35651.1,472175,52.5,52.5,724.0,489409,454.2,23.0,151.8,198.5,4979,0,496223,421728,6158,17329,7768,458023,28,6162,560,0,0,0,1541,0,92.0,0,1,292,515.3,0.0,23,26.2,0,64.0,promoted,13963,0,113.7,236.3
307,young,6860,30,7,1642,0,9,1,1,281,4080,240,734,1014685,36147.8,180627,17.2,69.7,724.0,490216,454.7,23.1,152.0,198.6,5013,0,497087,422413,0,0,0,0,0,0,0,0,0,0,0,0,92.0,0,0,293,459.6,0.0,23,23.6,0,69.7,,13998,0,113.9,236.8
308,young,11163,27,7,4798,0,8,1,0,251,4133,242,1844,1015022,36161.8,230492,17.7,87.4,724.0,491681,455.6,23.1,152.4,198.9,5013,0,498605,423836,0,0,0,0,0,0,0,0,0,0,0,0,92.0,0,0,293,393.7,0.0,23,23.6,0,87.4,,14031,0,114.2,237.5
309,young,10003,20,6,4034,0,8,1,0,257,4336,263,1258,1015250,36171.6,176431,13.1,100.5,724.0,492709,456.3,23.2,152.7,199.1,5013,0,499685,424833,0,0,0,0,0,0,0,0,0,0,0,0,92.0,0,0,293,349.6,0.0,23,23.6,0,100.5,,14064,0,114.5,238.1
310,young,12188,30,7,3378,0,9,1,0,346,6290,264,2034,1016411,36221.3,264538,20.6,121.1,724.0,493724,457.6,23.2,153.0,199.9,5013,0,500740,425602,0,0,0,0,0,0,0,0,0,0,0,0,92.0,0,1,292,274.0,0.0,23,23.6,0,121.1,,14097,0,114.8,238.6
311,full-cycle,39187,32,3724,0,0,0,2,1,644,3891,243,655,1018351,36284.0,695791,68.8,68.8,724.0,496671,460.5,23.3,154.0,201.2,5054,0,503799,428188,3756,23567,8036,579686,22,2998,464,0,0,0,3741,0,96.0,10,25,256,419.9,18.6,23,23.7,0,68.8,promoted,14196,0,115.5,240.0
312,young,10270,46,7,4102,0,11,1,0,245,5130,240,618,1022734,36372.8,166518,18.8,87.5,724.0,497062,461.6,23.3,154.1,202.1,5100,0,504181,428258,0,0,0,0,0,0,0,0,0,0,0,0,98.0,0,0,290,403.1,16.7,23,20.9,0,87.5,,14204,0,115.6,240.2
313,young,14380,28,6,8475,0,9,1,1,297,4014,237,1457,1031931,36680.4,278151,22.3,109.8,724.0,498236,466.4,24.0,156.5,203.6,5108,0,505437,428944,0,0,0,0,0,0,0,0,0,0,0,0,98.0,0,0,290,324.9,16.7,23,20.4,0,109.8,,14253,0,115.9,240.8
314,young,10357,28,6,4633,0,8,1,1,296,3433,253,1848,1032601,36706.7,180774,13.8,123.6,724.0,500373,467.4,24.1,157.0,203.7,5118,0,507626,431113,0,0,0,0,0,0,0,0,0,0,0,0,98.0,0,0,290,263.9,16.7,23,19.8,0,123.6,,14289,0,116.3,241.7
315,young,18202,20,5,9652,0,10,2,1,403,5670,246,2351,1033743,36760.2,341206,26.9,150.5,724.0,502090,468.8,24.2,157.6,204.3,5124,0,509418,432688,0,0,0,0,0,0,0,0,0,0,0,0,98.0,0,0,290,164.8,16.7,23,19.4,0,150.5,,14328,0,116.7,242.6
316,full-cycle,30859,45,2983,0,0,0,1,0,756,3281,275,769,1036064,36834.2,608656,64.6,64.6,724.0,505569,472.1,24.3,158.7,205.8,5174,0,512490,435708,3028,15387,9015,427581,29,2498,2431,0,0,0,3340,0,32.0,4,22,297,511.2,7.4,23,20.7,0,64.6,promoted,14470,0,117.5,244.2
317,young,7119,21,7,1788,0,8,1,0,257,4422,263,552,1045815,37277.1,202497,21.5,86.1,724.0,505893,473.2,24.4,158.8,206.7,5198,0,512838,435708,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,2,321,491.8,7.4,23,19.2,0,86.1,,14476,0,117.6,244.3
318,young,10634,36,5,4321,0,8,2,0,242,4374,262,1540,1047599,37345.7,175847,13.9,100.0,724.0,507408,474.5,24.4,159.2,207.3,5217,0,514422,437074,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,0,323,441.5,7.4,23,18.1,0,100.0,,14511,0,117.9,245.0
319,young,11479,30,5,4588,0,8,1,0,332,4509,245,1894,1048775,37393.6,200616,15.5,115.6,724.0,509027,475.7,24.5,159.7,207.7,5217,0,516112,438586,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,0,323,373.8,7.4,23,18.1,0,115.6,,14562,0,118.2,245.7
320,young,11842,42,6,3147,0,8,1,1,377,6214,250,1941,1051885,37436.1,233642,18.5,134.1,724.0,510380,476.8,24.5,160.1,208.1,5217,0,517544,439884,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,0,323,299.9,7.4,23,18.1,0,134.1,,14611,0,118.5,246.4
321,full-cycle,34555,31,4679,0,0,0,1,0,773,3115,295,783,1053773,37506.8,629030,66.2,66.2,724.0,514531,495.5,39.2,162.4,209.3,5250,0,521796,443619,4710,19129,7518,458007,18,1584,2012,0,0,0,3185,0,34.0,2,19,301,513.6,3.7,23,22.0,0,66.2,promoted,14720,0,119.5,248.3
322,young,10006,21,6,4131,0,10,1,0,222,4633,254,926,1063921,37950.0,223879,19.5,85.7,724.0,515077,497.0,39.2,162.5,210.6,5251,0,522336,443620,0,0,0,0,0,0,0,0,0,0,0,0,34.0,0,0,322,480.5,3.7,23,21.9,0,85.7,,14722,0,119.6,248.5
323,young,6204,90,5,448,0,9,1,0,296,4173,242,1121,1065189,38012.5,134193,13.1,98.8,724.0,516449,498.0,39.3,162.9,210.9,5299,0,523758,444883,0,0,0,0,0,0,0,0,0,0,0,0,34.0,0,0,322,415.2,3.7,23,19.1,0,98.8,,14757,0,119.8,249.0
324,young,7425,27,6,4208,0,7,1,0,322,1343,244,1456,1065815,38041.4,150337,11.2,110.1,724.0,518259,499.0,39.3,163.4,211.1,5299,0,525619,446690,0,0,0,0,0,0,0,0,0,0,0,0,34.0,0,0,322,366.9,3.7,23,19.1,0,110.1,,14789,0,120.2,249.8
325,young,13460,23,6,6418,0,8,1,0,374,4265,253,2300,1067113,38100.4,291597,22.9,132.9,724.0,519350,500.3,39.4,163.7,211.9,5299,0,526780,447537,0,0,0,0,0,0,0,0,0,0,0,0,34.0,0,0,322,282.6,3.7,23,19.1,0,132.9,,14823,0,120.5,250.4
326,full-cycle,30862,26,3756,0,0,0,1,0,611,1557,270,621,1068370,38147.5,579500,60.7,60.7,724.0,522179,502.5,39.5,164.6,212.8,5334,0,529680,450137,3781,22033,2537,533356,16,264,74,0,0,0,2502,0,66.0,0,15,291,505.2,0.0,23,24.5,0,64.0,promoted,14909,0,121.2,251.8
327,young,8306,28,7,2697,0,9,1,1,236,4512,265,727,1078016,38595.1,167756,15.5,76.2,724.0,522829,504.1,39.5,164.8,214.1,5345,0,530333,450218,0,0,0,0,0,0,0,0,0,0,0,0,66.0,0,2,304,476.5,0.0,23,23.7,0,76.2,,14916,0,121.3,252.1
328,young,12773,25,6,9293,0,7,1,0,258,1734,244,1377,1079483,38649.8,235201,18.6,94.8,724.0,523945,505.5,39.5,165.1,214.9,5345,0,531516,451067,0,0,0,0,0,0,0,0,0,0,0,0,66.0,0,0,306,418.1,0.0,23,23.7,0,94.8,,14950,0,121.6,252.6
329,young,9399,22,8,4202,0,9,1,1,265,2890,262,1912,1080066,38679.8,177121,13.3,108.1,724.0,525669,506.5,39.6,165.6,215.1,5345,0,533285,452786,0,0,0,0,0,0,0,0,0,0,0,0,66.0,0,0,306,357.8,0.0,23,23.7,0,108.1,,14980,0,122.0,253.4
330,young,9145,22,4,3919,0,8,1,0,330,3085,257,1724,1081079,38722.8,198522,14.7,122.8,724.0,526969,507.5,39.7,166.0,215.5,5345,0,534634,453992,0,0,0,0,0,0,0,0,0,0,0,0,66.0,0,0,306,294.3,0.0,23,23.7,0,122.8,,15013,0,122.2,254.0
331,young,12081,28,7,4489,0,8,2,0,404,4767,269,2286,1082042,38776.0,242193,18.8,141.6,724.0,528480,508.5,39.7,166.5,215.8,5345,0,536208,455469,0,0,0,0,0,0,0,0,0,0,0,0,66.0,0,0,306,211.6,0.0,23,23.7,0,141.6,,15047,0,122.6,254.9
332,full-cycle,36127,26,5303,0,0,0,1,0,846,4020,302,865,1084138,38851.0,708601,70.5,70.5,728.0,531821,511.4,39.9,167.6,216.8,5371,0,539179,458508,5329,21618,5266,573879,17,245,115,0,0,0,3895,0,10.0,2,21,313,527.4,3.7,23,24.9,0,70.5,promoted,15139,0,123.4,256.4
333,young,11732,39,5,2026,0,10,2,0,252,7998,283,1333,1093829,39197.0,284947,24.4,95.0,728.0,532515,513.1,39.9,167.8,218.2,5380,0,539878,458593,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,1,334,486.9,1.9,23,24.2,0,95.0,,15147,0,123.6,256.7
334,young,8355,22,7,2613,0,8,1,0,279,3685,271,1642,1098413,39374.4,178455,13.9,108.8,728.0,534646,514.7,40.0,168.5,218.7,5381,0,542062,460602,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,335,422.6,1.9,23,24.1,0,108.8,,15175,0,124.1,257.7
335,young,10205,50,7,4005,0,8,1,0,323,4057,257,1673,1100965,39414.7,221107,17.6,126.4,728.0,536181,515.8,40.0,169.0,219.0,5386,0,543667,462087,0,0,0,0,0,0,0,0,0,0,0,1,12.0,0,1,334,357.5,1.9,23,23.8,0,126.4,,15214,0,124.4,258.5
336,young,9175,27,10,3228,0,8,1,0,340,3313,275,2168,1102316,39466.9,168582,14.3,140.8,728.0,537746,518.0,40.1,169.5,219.7,5407,0,545302,463464,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,335,303.0,1.9,23,22.2,0,140.8,,15265,0,124.8,259.3
337,young,12463,24,6,3709,0,10,1,1,443,5423,293,2755,1104240,39546.8,217573,17.2,157.9,728.0,539368,519.3,40.2,170.0,220.2,5409,0,546975,464980,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,335,227.6,1.9,23,22.1,0,157.9,,15298,0,125.1,260.0
338,full-cycle,42138,31,4776,0,0,0,1,1,944,2921,286,986,1107216,39657.8,703706,72.2,72.2,762.0,542780,523.5,40.4,171.3,222.2,5436,0,550117,467650,4807,22217,11278,523837,20,836,6510,0,0,0,3812,0,56.0,1,24,305,517.5,1.9,23,22.9,0,72.2,promoted,15390,0,125.9,261.7
339,young,16792,76,8,11764,0,9,1,0,291,3524,268,1016,1113589,39791.2,279367,24.9,97.1,762.0,543364,526.8,40.4,171.7,225.1,5450,0,550723,467651,0,0,0,0,0,0,0,0,0,0,0,0,56.0,0,2,328,480.3,1.9,23,21.8,0,97.1,,15408,0,126.1,262.1
340,young,9040,46,6,3161,0,9,1,0,254,4542,281,948,1123076,40225.4,173241,13.5,110.6,762.0,544466,528.6,40.5,172.1,226.3,5461,0,551900,468396,0,0,0,0,0,0,0,0,0,0,0,0,56.0,0,0,330,438.3,1.9,23,20.9,0,110.6,,15460,0,126.4,262.6
341,young,16460,28,9,5400,0,10,1,1,381,8492,273,2052,1124883,40291.5,360225,29.6,140.2,762.0,545406,529.7,40.5,172.4,226.8,5487,0,552903,469210,0,0,0,0,0,0,0,0,0,0,0,0,56.0,0,0,330,336.2,1.9,23,19.4,0,140.2,,15500,0,126.6,263.1
342,young,15589,29,7,10028,0,24,1,1,416,2972,281,2036,1126264,40304.4,268987,20.8,161.0,762.0,547448,530.7,40.6,173.0,226.9,5487,0,555013,471307,0,0,0,0,0,0,0,0,0,0,0,0,56.0,0,0,330,262.3,1.9,23,19.4,0,161.0,,15544,0,127.1,264.1
343,full-cycle,34288,27,4287,0,0,0,1,1,622,1876,239,634,1128928,40405.0,577766,62.5,62.5,762.0,551694,537.6,40.8,175.2,228.1,5530,0,559390,475271,4314,18869,7975,478172,17,3046,2393,0,0,0,3109,0,102.0,2,23,282,491.3,3.6,23,20.5,0,64.0,promoted,15668,0,128.1,266.1
344,young,9226,28,7,1430,0,12,1,0,218,6868,256,605,1138220,40854.1,188375,18.9,81.4,762.0,552051,538.7,40.8,175.3,229.0,5538,0,559782,475290,0,0,0,0,0,0,0,0,0,0,0,0,102.0,0,0,307,469.7,3.6,23,19.9,0,81.4,,15677,0,128.2,266.3
345,young,16432,26,7,5480,0,13,1,0,301,8770,243,1723,1140009,40926.2,280289,21.7,103.1,762.0,552904,539.6,40.8,175.6,229.4,5538,0,560691,476053,0,0,0,0,0,0,0,0,0,0,0,0,102.0,0,0,307,391.1,3.6,23,19.9,0,103.1,,15719,0,128.3,266.7
346,young,12760,21,7,3721,0,8,1,1,286,6442,260,2187,1140953,40936.1,217535,16.5,119.6,762.0,555201,540.8,40.9,176.2,229.5,5539,0,563076,478403,0,0,0,0,0,0,0,0,0,0,0,0,102.0,0,0,307,322.5,3.6,23,19.8,0,119.6,,15773,0,128.8,267.8
347,young,10894,29,6,3255,0,8,1,1,383,5198,270,1914,1141922,40976.4,251441,19.9,139.5,762.0,556407,541.8,40.9,176.6,229.9,5539,0,564336,479545,0,0,0,0,0,0,0,0,0,0,0,0,102.0,0,0,307,242.4,3.6,23,19.8,0,139.5,,15815,0,129.2,268.5
348,full-cycle,38165,28,4186,0,0,0,2,0,846,2970,267,858,1143099,41025.1,715709,73.2,73.2,762.0,559314,543.7,41.0,177.6,230.3,5539,0,567159,482329,4213,26351,5658,659880,18,1744,63,0,0,0,1929,0,94.0,1,0,310,503.3,1.9,23,25.0,0,73.2,promoted,15876,0,129.8,269.8
349,young,9111,27,6,3527,0,10,1,0,236,3953,262,1268,1156197,41540.6,220493,19.1,92.3,762.0,560392,544.5,41.1,178.0,230.5,5570,0,568284,483366,0,0,0,0,0,0,0,0,0,0,0,0,94.0,0,0,311,450.6,1.9,23,22.5,0,92.3,,15911,0,130.1,270.4
350,young,13447,35,5,7508,0,8,2,1,296,3861,263,1637,1156697,41564.0,247808,19.3,111.6,762.0,561725,545.2,41.1,178.4,230.5,5571,0,569652,484724,0,0,0,0,0,0,0,0,0,0,0,0,94.0,0,0,311,373.6,1.9,23,22.5,0,111.6,,15942,0,130.4,271.1
351,young,9771,33,6,3058,0,8,1,0,342,4636,261,1596,1157277,41586.5,180317,13.9,125.5,762.0,562987,545.9,41.2,178.7,230.6,5571,0,570971,486026,0,0,0,0,0,0,0,0,0,0,0,0,94.0,0,0,311,312.8,1.9,23,22.5,0,125.5,,15977,0,130.7,271.8
352,young,14274,30,6,7340,0,8,2,0,385,4177,263,2226,1159476,41645.7,163271,12.5,138.0,762.0,564528,547.2,41.2,179.3,231.1,5572,0,572555,487474,0,0,0,0,0,0,0,0,0,0,0,0,94.0,0,0,311,254.5,1.9,23,22.4,0,138.0,,16006,0,131.1,272.5
353,young,13185,26,6,6168,0,8,1,0,421,3565,272,2879,1162714,41719.4,212097,17.0,155.0,762.0,566919,548.8,41.3,180.0,231.6,5572,0,575009,489758,0,0,0,0,0,0,0,0,0,0,0,0,94.0,0,0,311,178.0,1.9,23,22.4,0,155.0,,16042,0,131.6,273.6
354,full-cycle,25302,25,5335,0,0,0,1,0,488,574,192,498,1165889,41789.7,485900,52.6,52.6,762.0,569450,550.4,41.4,180.7,232.0,5573,0,577578,492216,5360,11789,6439,468758,20,5087,255,0,0,0,1704,0,114.0,1,1,299,526.8,1.9,23,26.7,0,64.0,promoted,16101,0,132.2,274.7
355,young,7542,65,4,1058,0,8,2,0,272,4469,255,1627,1178255,42305.1,144585,14.0,66.6,762.0,571447,553.1,41.5,181.4,233.6,5604,0,579637,493024,0,0,0,0,0,0,0,0,0,0,0,0,114.0,0,0,301,472.4,1.9,23,24.3,0,66.6,,16137,0,132.8,276.1
356,young,10231,18,5,2406,0,10,1,0,251,6072,260,1391,1178949,42333.5,228852,18.0,84.6,762.0,572366,554.0,41.5,181.7,234.0,5605,0,580623,493697,0,0,0,0,0,0,0,0,0,0,0,0,114.0,0,2,299,409.5,1.9,23,24.2,0,84.6,,16173,0,133.0,276.5
357,young,10582,22,4,1503,0,8,2,0,300,7467,267,1223,1179230,42344.6,301127,23.3,107.9,762.0,573099,554.5,41.6,181.9,234.1,5605,0,581401,494444,0,0,0,0,0,0,0,0,0,0,0,0,114.0,0,0,301,332.3,1.9,23,24.2,0,107.9,,16205,0,133.1,276.8
358,young,5189,32,8,500,0,10,1,0,326,3340,259,906,1179519,42359.5,90329,6.5,114.4,762.0,574169,555.1,41.6,182.3,234.1,5605,0,582511,495539,0,0,0,0,0,0,0,0,0,0,0,0,114.0,0,0,301,298.4,1.9,23,24.2,0,178.4,,16232,0,133.3,277.2
359,young,9631,26,6,6306,0,8,1,0,511,1599,266,1098,1181206,42439.8,163163,13.0,127.4,762.0,575830,556.4,41.7,182.8,234.6,5605,0,584240,497094,0,0,0,0,0,0,0,0,0,0,0,0,114.0,0,0,301,252.0,1.9,23,24.2,0,191.4,,16267,0,133.8,278.1
360,full-cycle,30554,27,4666,0,0,0,1,0,591,774,196,602,1184244,42583.4,522622,55.8,55.8,762.0,577758,558.4,41.7,183.4,235.6,5608,0,586210,498834,4693,17807,6354,493592,20,4648,305,0,0,0,1690,0,134.0,2,1,288,497.3,3.7,23,26.6,0,128.0,promoted,16324,0,134.2,279.0
361,young,8715,31,18,4252,0,8,1,0,406,2335,258,1576,1195473,43078.9,147879,14.5,70.2,762.0,580930,562.3,41.9,184.4,237.8,5639,0,589445,500187,0,0,0,0,0,0,0,0,0,0,0,0,136.0,0,1,289,425.5,1.9,23,24.2,0,134.2,,16360,0,135.0,280.7
362,young,16833,26,6,11073,0,8,2,1,407,3223,263,2006,1196868,43141.6,326433,25.3,95.5,762.0,582509,563.5,41.9,184.8,238.3,5639,0,591072,501593,0,0,0,0,0,0,0,0,0,0,0,0,136.0,0,1,289,334.2,1.9,23,24.2,0,95.5,,16392,0,135.4,281.5
363,young,11927,20,6,6984,0,8,1,0,286,2736,261,1810,1197968,43193.6,208389,15.8,111.4,762.0,583502,564.4,42.0,185.1,238.7,5640,0,592113,502474,0,0,0,0,0,0,0,0,0,0,0,0,136.0,0,0,290,282.4,1.9,23,24.1,0,111.4,,16426,0,135.6,281.9
364,young,7648,28,7,1087,0,8,1,0,328,4094,270,1981,1199085,43243.6,171342,13.8,125.2,762.0,584475,565.5,42.0,185.4,239.3,5649,0,593150,503328,0,0,0,0,0,0,0,0,0,0,0,0,136.0,0,0,290,229.0,1.9,23,23.4,0,125.2,,16467,0,135.8,282.4
365,full-cycle,18540,29,2601,0,0,0,1,0,464,517,213,476,1200686,43308.5,438612,51.2,51.2,750.0,585833,566.7,42.0,185.9,239.8,5661,0,594577,504597,2630,11946,1837,438379,16,785,38,0,0,0,1545,576,128.0,1,0,287,508.0,1.9,23,25.3,0,64.0,promoted,16547,0,136.2,283.1
366,young,10954,27,7,3434,0,11,1,1,278,5194,239,1925,1211255,43749.0,210222,18.9,70.1,750.0,587906,569.6,42.1,186.5,241.6,5693,0,596718,505388,0,0,0,0,0,0,0,0,0,0,0,0,130.0,0,0,287,441.5,0.0,23,22.8,0,70.1,,16586,0,136.7,284.2
367,young,9414,18,6,3743,0,8,2,0,234,4333,242,994,1211826,43771.2,190506,14.4,84.5,750.0,588932,570.6,42.2,186.8,242.1,5693,0,597771,506102,0,0,0,0,0,0,0,0,0,0,0,0,130.0,0,1,286,385.1,0.0,23,22.8,0,84.5,,16616,0,136.9,284.7
368,young,9914,28,7,4772,0,8,1,1,286,3594,244,1127,1212371,43794.8,186752,17.5,102.0,750.0,589720,571.1,42.2,187.0,242.2,5757,0,598599,506891,0,0,0,0,0,0,0,0,0,0,0,0,130.0,0,0,287,324.2,0.0,23,19.1,0,102.0,,16647,0,137.1,284.9
369,young,7933,26,7,3936,0,7,2,0,294,2322,241,1258,1212926,43820.4,147078,11.6,113.6,750.0,590782,571.7,42.2,187.3,242.3,5761,0,599703,507968,0,0,0,0,0,0,0,0,0,0,0,0,130.0,0,0,287,282.9,0.0,23,18.8,0,113.6,,16677,0,137.3,285.4
370,young,15219,32,6,4805,0,9,1,1,384,7603,244,2279,1214345,43887.2,313182,24.4,138.0,750.0,591847,572.7,42.3,187.7,242.7,5761,0,600815,508934,0,0,0,0,0,0,0,0,0,0,0,0,130.0,0,0,287,195.0,0.0,23,18.8,0,138.0,,16710,0,137.6,285.9
371,full-cycle,24655,29,2675,0,0,0,1,0,663,1724,257,673,1215131,43921.0,594405,61.4,61.4,750.0,593844,574.0,42.4,188.4,243.0,5761,0,602627,510842,2704,16971,3307,579320,18,841,44,0,0,0,1668,0,100.0,0,1,301,511.4,0.0,23,26.8,0,64.0,promoted,16772,0,138.0,286.8
372,young,7788,33,8,3354,0,9,1,1,219,3218,265,864,1226250,44432.6,139717,13.3,74.6,750.0,594943,575.0,42.4,188.8,243.3,5793,0,603791,511761,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,302,471.1,0.0,23,24.3,0,74.6,,16809,0,138.3,287.4
373,young,6910,27,5,2192,0,8,1,0,238,3511,245,848,1226812,44457.2,163534,12.5,87.1,750.0,595614,575.6,42.5,189.0,243.5,5795,0,604494,512390,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,1,301,422.7,0.0,23,24.1,0,87.1,,16838,0,138.4,287.7
374,young,10744,33,7,4062,0,8,1,0,265,4725,247,1554,1227593,44492.5,244088,18.7,105.8,750.0,596610,576.5,42.5,189.3,244.0,5795,0,605551,513280,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,302,349.7,0.0,23,24.1,0,105.8,,16874,0,138.7,288.2
375,young,15006,26,7,7079,0,8,2,0,333,5282,248,2191,1228064,44513.9,271383,20.5,126.3,750.0,598003,577.3,42.6,189.7,244.1,5795,0,606987,514692,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,302,267.0,0.0,23,24.1,0,126.3,,16905,0,139.0,288.9
376,full-cycle,30589,26,4190,0,0,0,1,0,582,2993,197,594,1229605,44567.6,591186,61.1,61.1,750.0,600850,579.6,42.7,190.6,245.0,5820,0,609913,517285,4216,17526,5774,534757,19,2140,22,0,0,0,3062,0,126.0,6,17,266,452.2,11.0,23,24.9,0,64.0,promoted,16991,0,139.7,290.3
377,young,10169,100,8,6366,0,8,1,1,238,2650,239,764,1235815,44794.5,191773,17.3,78.4,750.0,601307,581.2,42.7,190.8,246.3,5824,0,610382,517309,0,0,0,0,0,0,0,0,0,0,0,0,126.0,0,0,289,428.2,11.0,23,24.5,0,78.4,,16996,0,139.8,290.5
378,young,13986,20,6,6521,0,8,1,1,244,5676,237,1434,1240490,45005.5,217628,17.4,95.8,750.0,602125,582.6,42.7,191.0,247.3,5829,0,611265,517744,0,0,0,0,0,0,0,0,0,0,0,0,126.0,0,0,289,367.6,11.0,23,24.1,0,95.8,,17032,0,140.0,290.9
379,young,14723,26,6,5662,0,8,1,1,325,6809,246,1800,1241269,45036.6,259048,20.2,116.0,750.0,603588,583.7,42.8,191.5,247.7,5829,0,612759,519093,0,0,0,0,0,0,0,0,0,0,0,0,126.0,0,0,289,294.0,11.0,23,24.1,0,116.0,,17057,0,140.3,291.7
380,young,14323,25,7,8023,0,8,2,0,377,2923,255,2881,1242050,45067.1,230766,17.6,133.6,750.0,605912,585.1,42.8,192.1,248.1,5829,0,615144,521320,0,0,0,0,0,0,0,0,0,0,0,0,126.0,0,0,289,223.1,11.0,23,24.1,0,133.6,,17093,0,140.9,292.8
381,full-cycle,38706,133,6716,0,0,0,2,0,669,2727,253,680,1244108,45140.7,624737,64.2,64.2,750.0,608240,587.6,42.9,192.9,249.4,5855,0,617549,523276,6848,18658,10183,482788,18,2920,3832,0,0,0,3004,0,122.0,2,20,269,455.6,3.7,23,24.8,0,64.2,promoted,17177,0,141.4,293.8
382,young,10987,56,70,6458,0,8,2,0,234,3337,241,755,1250323,45352.4,237823,20.3,84.5,750.0,608823,589.3,43.0,193.1,250.8,5858,0,618145,523285,0,0,0,0,0,0,0,0,0,0,0,0,124.0,0,0,290,425.5,1.9,23,24.6,0,84.5,,17183,0,141.6,294.2
383,young,13596,27,8,6438,0,9,1,0,282,4877,252,1868,1255059,45588.4,260835,20.0,104.5,750.0,610318,590.9,43.0,193.5,251.7,5862,0,619675,524489,0,0,0,0,0,0,0,0,0,0,0,1,124.0,0,2,288,356.7,1.9,23,24.3,0,104.5,,17215,0,142.0,294.9
384,young,12833,36,9,2971,0,8,1,0,323,7608,251,1787,1256066,45620.8,251025,21.1,125.6,750.0,611762,591.7,43.1,193.9,251.8,5881,0,621176,525968,0,0,0,0,0,0,0,0,0,0,0,0,124.0,0,0,290,279.9,1.9,23,22.9,0,125.6,,17259,0,142.3,295.7
385,young,13087,32,6,5492,0,8,1,1,382,4804,255,2267,1258564,45653.2,243413,19.8,145.4,750.0,614048,593.1,43.2,194.6,252.1,5903,0,623537,528206,0,0,0,0,0,0,0,0,0,0,0,0,124.0,0,0,290,197.5,1.9,23,21.6,0,145.4,,17305,0,142.9,296.8
386,full-cycle,33364,22,3534,0,0,0,1,1,742,3199,261,755,1260643,45725.4,613503,65.4,65.4,750.0,617004,595.9,43.3,195.6,253.4,5931,0,626349,530778,3556,16612,9944,430065,20,1091,4873,0,0,0,3238,0,96.0,3,18,283,481.1,5.6,23,22.1,0,65.4,promoted,17394,0,143.6,298.3
387,young,11885,36,7,5631,0,8,2,1,221,5191,253,717,1270132,46159.4,254321,21.8,87.2,750.0,617431,597.2,43.3,195.7,254.5,5935,0,626768,530785,0,0,0,0,0,0,0,0,0,0,0,0,96.0,0,0,304,449.0,5.6,23,21.8,0,87.2,,17397,0,143.8,298.5
388,young,15589,27,7,7927,0,8,2,1,321,5114,244,2101,1271513,46213.4,275092,21.2,108.4,750.0,619228,598.7,43.4,196.2,255.1,5935,0,628634,532412,0,0,0,0,0,0,0,0,0,0,0,0,96.0,0,0,304,373.1,5.6,23,21.8,0,108.4,,17434,0,144.2,299.3
