gc,kind,pause_us,suspend_us,fixctx_us,roots_us,freach_us,handles_us,dep_us,after_us,weak_us,cards_us,card_regions,sweep_us,zero_us,zero_mb,marked_n,marked_mb,live_mb,committed_mb,win_n,win_ms,wait_ms,carve_ms,wzero_ms,blk_n,span_n,hole_n,clean_n,pause_a_us,window_us,pause_b_us,window_marked_n,bsusp_us,rescan_us,drain2_us,predrain_us,predrain_cards,predrain_passes,csweep_us,trim_us,pool_mb,bfresh_n,breo_n,bold_n,holes_mb,tail_mb,cls_n,clsfree_mb,spanreg_n,budget_mb,reason,cold_n,fitdisc_n,disc_mb,req_mb
174,full-cycle,31294,24,5425,0,0,0,1,0,1145,1103,233,1159,1406824,53234.8,545322,58.8,58.8,910.0,582806,749.7,173.4,216.9,259.7,3650,0,564116,496663,5449,18606,4232,516512,20,828,1117,0,0,0,2992,0,104.0,3,17,361,655.3,5.5,22,21.7,0,256.0,promoted,8392,0,136.1,279.5
175,young,14621,24,5,5856,0,11,1,1,798,6853,322,995,1428377,53937.1,301475,29.6,88.4,910.0,585539,755.0,173.5,217.8,263.5,3712,0,566882,498225,0,0,0,0,0,0,0,0,0,0,0,0,104.0,0,0,381,574.8,5.5,22,17.6,0,280.4,,8404,0,136.7,280.9
176,young,14184,26,9,5188,0,8,2,1,811,5138,315,2916,1431965,54094.4,257742,21.1,109.5,910.0,589752,758.8,174.3,219.5,264.3,3726,0,571172,502270,0,0,0,0,0,0,0,0,0,0,0,0,104.0,0,0,381,480.6,5.5,22,16.6,0,301.5,,8456,0,137.7,283.0
177,young,15511,97,7,7986,0,9,1,1,867,3695,345,2769,1438458,54293.6,209934,16.8,126.3,910.0,592659,762.9,174.4,220.5,266.8,3734,0,574162,504969,0,0,0,0,0,0,0,0,0,0,0,0,104.0,0,0,381,414.6,5.5,22,16.1,0,318.3,,8508,0,138.3,284.3
178,full-cycle,28998,40,4896,0,0,0,1,0,977,609,159,990,1443542,54538.4,536445,59.5,59.5,910.0,595659,765.6,174.5,221.5,267.9,3743,0,577241,507771,4936,15357,6746,519212,24,4770,344,0,0,0,1949,0,168.0,2,1,346,610.1,3.7,22,22.3,0,256.0,promoted,8590,0,139.1,285.8
179,young,12096,30,7,4391,0,8,1,0,728,5102,295,1769,1458927,55180.1,187626,17.5,77.0,910.0,600073,770.0,174.7,223.0,270.0,3774,0,581718,510581,0,0,0,0,0,0,0,0,0,0,0,0,168.0,0,0,349,531.4,3.7,22,19.9,0,269.0,,8626,0,140.1,288.0
180,young,14143,38,8,4907,0,10,2,1,736,6281,304,2060,1463606,55357.5,240580,19.4,96.4,910.0,602414,772.4,174.8,223.7,271.0,3785,0,584130,512724,0,0,0,0,0,0,0,0,0,0,0,0,168.0,0,0,349,455.1,3.7,22,19.0,0,288.4,,8669,0,140.7,289.1
181,young,16906,40,6,9394,0,10,1,1,841,4065,313,2447,1471662,55564.0,217571,17.5,113.8,910.0,605369,774.7,174.9,224.7,271.9,3789,0,587137,515477,0,0,0,0,0,0,0,0,0,0,0,0,168.0,0,0,349,381.3,3.7,22,18.8,0,305.8,,8709,0,141.3,290.5
182,young,21880,25,7,9023,0,10,2,1,925,8988,324,2821,1476866,55799.7,293910,25.0,138.9,910.0,608416,779.2,176.6,226.2,272.6,3814,0,590268,518389,0,0,0,0,0,0,0,0,0,0,0,0,168.0,0,0,349,290.4,3.7,22,17.1,0,330.9,,8761,0,142.0,291.9
183,full-cycle,32432,32,5058,0,0,0,2,0,1186,1532,279,1200,1483079,56048.6,562188,61.3,61.3,910.0,611966,783.0,176.8,227.5,274.3,3851,0,592981,521453,5090,19966,4904,533568,24,2090,49,0,0,0,2454,0,60.0,2,16,385,700.0,3.7,22,19.3,0,256.0,promoted,8852,0,142.8,293.5
184,young,12149,30,8,6356,0,9,1,1,738,4099,315,825,1501089,56785.9,251135,25.9,87.2,910.0,614490,788.5,176.9,228.3,278.5,3908,0,595529,522863,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,403,625.6,3.7,22,15.7,0,279.2,,8864,0,143.3,294.6
185,young,17484,40,15,4865,0,11,2,1,913,9004,309,2530,1504865,56950.2,301108,23.7,110.9,910.0,618366,790.8,177.1,229.5,278.9,3908,0,599478,526715,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,403,517.3,3.7,22,15.7,0,302.9,,8904,0,144.2,296.4
186,young,16528,35,8,7449,0,11,1,0,852,5585,339,2484,1511234,57134.7,194076,16.4,127.3,910.0,621852,795.0,177.2,230.6,281.2,3931,0,603023,529964,0,0,0,0,0,0,0,0,0,0,0,1,60.0,0,0,403,445.9,3.7,22,14.3,0,319.3,,8947,0,144.9,297.9
187,full-cycle,47797,33,2956,0,0,0,1,1,1325,3454,301,1340,1518785,57406.2,785711,78.1,78.1,910.0,626201,799.4,177.4,232.2,283.1,3970,0,607454,533875,2989,26129,14860,597016,53,6486,3518,0,0,0,3701,0,96.0,8,20,357,601.8,14.5,22,19.6,0,270.1,promoted,9041,0,146.0,300.1
188,young,17924,32,7,10298,0,11,2,1,856,5468,293,1163,1537417,58049.0,336087,32.1,110.2,910.0,628743,803.4,177.5,233.0,285.7,4024,0,610006,535570,0,0,0,0,0,0,0,0,0,0,0,0,96.0,0,0,385,523.2,14.5,22,16.4,0,302.2,,9046,0,146.6,301.3
189,young,11026,30,7,4166,0,7,1,0,880,3417,315,2426,1543323,58209.1,154477,11.9,122.1,910.0,633042,806.3,177.6,234.3,286.5,4024,0,614361,539685,0,0,0,0,0,0,0,0,0,0,0,0,96.0,0,0,385,447.0,14.5,22,16.4,0,314.1,,9079,0,147.5,303.3
190,young,14009,27,8,5544,0,9,1,0,888,4990,327,2437,1551091,58450.0,214292,16.7,138.8,910.0,636509,808.9,177.7,235.5,287.2,4024,0,617860,543009,0,0,0,0,0,0,0,0,0,0,0,0,96.0,0,0,385,372.2,14.5,22,16.4,0,330.8,,9110,0,148.3,304.9
191,full-cycle,30181,26,4136,0,0,0,2,0,1159,508,244,1173,1557421,58704.7,467719,51.8,51.8,910.0,641507,812.3,177.9,237.1,288.1,4026,0,622910,547854,4161,17784,6518,453014,20,4401,411,0,0,0,1708,0,128.0,1,0,368,664.5,1.9,22,24.6,0,256.0,starved,9169,0,149.4,307.3
192,young,14903,94,7,7301,0,8,1,1,745,4838,315,1831,1574053,59397.8,204820,19.1,70.9,910.0,645858,817.1,178.1,238.5,290.7,4059,0,627320,550307,0,0,0,0,0,0,0,0,0,0,0,0,128.0,0,1,368,573.4,1.9,22,22.0,0,262.9,,9205,0,150.6,309.7
193,young,13789,35,8,6315,0,10,1,1,775,4706,301,1872,1577844,59559.3,256062,19.8,90.7,910.0,648394,819.7,178.2,239.4,291.9,4059,0,629923,552554,0,0,0,0,0,0,0,0,0,0,0,0,128.0,0,1,368,494.8,1.9,22,22.0,0,282.7,,9242,0,151.1,310.9
194,young,21525,23,6,8459,0,11,2,1,897,9360,323,2652,1583732,59757.6,317966,25.8,116.6,910.0,650851,822.5,178.3,240.3,293.2,4068,0,632429,554690,0,0,0,0,0,0,0,0,0,0,0,0,128.0,0,0,369,397.5,1.9,22,21.3,0,308.6,,9278,0,151.7,312.2
195,full-cycle,39765,36,6247,0,0,0,1,0,1213,1969,285,1227,1589888,59993.6,634700,66.6,66.6,910.0,655311,826.9,178.5,241.8,295.2,4111,0,636866,558530,6283,18915,10128,516975,18,622,6284,0,0,0,4427,1,132.0,2,25,338,586.4,3.7,24,24.7,0,258.6,promoted,9398,0,152.8,314.3
196,young,14898,22,8,6076,0,8,1,1,741,6416,312,1538,1609528,60616.7,204035,20.0,86.6,910.0,658532,831.2,178.6,242.8,297.9,4130,0,640109,560808,0,0,0,0,0,0,0,0,0,0,0,0,132.0,0,0,365,542.3,3.7,24,23.2,0,278.6,,9415,0,153.6,316.0
197,young,14182,105,9,7134,0,9,1,1,788,3992,315,2065,1614381,60792.4,213409,17.1,103.7,910.0,661822,833.5,178.7,243.9,298.6,4134,0,643478,563956,0,0,0,0,0,0,0,0,0,0,0,0,132.0,0,0,365,474.1,3.7,24,22.9,0,295.7,,9469,0,154.4,317.5
198,young,8017,24,6,594,0,11,2,0,858,3805,333,2648,1619657,61017.1,110821,8.8,112.5,910.0,664676,835.5,178.8,244.8,299.0,4134,0,646376,566751,0,0,0,0,0,0,0,0,0,0,0,0,132.0,0,0,365,425.3,3.7,24,22.9,0,304.5,,9501,0,155.0,318.8
199,young,18689,34,8,11840,0,10,1,1,963,2715,334,3040,1624900,61280.7,242758,19.5,132.0,910.0,667827,838.2,178.9,245.9,300.0,4134,0,649606,569694,0,0,0,0,0,0,0,0,0,0,0,0,132.0,0,0,365,350.6,3.7,24,22.9,0,324.0,,9548,0,155.7,320.3
200,young,10057,22,8,1270,0,9,2,0,915,4615,350,3148,1631256,61527.3,142060,11.5,143.5,910.0,671109,841.3,179.0,247.1,301.3,4146,0,652963,572679,0,0,0,0,0,0,0,0,0,0,0,0,132.0,0,0,365,298.0,3.7,24,22.2,0,335.5,,9597,0,156.5,321.8
201,full-cycle,33808,23,4308,0,0,0,2,0,1378,3049,341,1416,1639772,61834.2,635183,67.1,67.1,956.0,675234,846.4,179.3,248.9,303.7,4189,0,655784,576079,4331,17706,8714,463950,17,453,3773,0,0,0,3048,0,68.0,1,18,401,717.3,1.9,24,23.0,0,259.1,promoted,9697,0,157.5,323.9
202,young,15939,107,5,7092,0,12,1,1,818,6769,329,1040,1660181,62613.1,227186,22.2,89.4,956.0,678021,851.4,179.4,249.8,307.2,4219,0,658588,577680,0,0,0,0,0,0,0,0,0,0,0,1,68.0,0,2,418,651.1,1.9,24,21.2,0,281.4,,9701,0,158.2,325.2
203,young,17668,64,5,8079,0,11,1,1,860,6652,307,1906,1666588,62787.0,220772,18.5,107.9,956.0,681694,870.3,194.5,251.8,308.6,4243,0,662311,581008,0,0,0,0,0,0,0,0,0,0,0,0,68.0,0,0,420,557.8,1.9,24,19.8,0,299.9,,9735,0,159.0,326.9
204,young,14835,48,6,5370,0,10,1,0,853,5647,345,2822,1671414,62990.8,192367,15.3,123.2,956.0,685242,873.1,194.6,252.9,309.5,4243,0,665928,584327,0,0,0,0,0,0,0,0,0,0,0,0,68.0,0,0,420,488.3,1.9,24,19.8,0,315.2,,9770,0,159.8,328.7
205,young,11042,21,5,2589,0,9,1,1,924,4366,356,3068,1677088,63236.9,152866,11.5,134.7,956.0,688150,875.9,194.7,253.9,310.8,4243,0,668864,586860,0,0,0,0,0,0,0,0,0,0,0,0,68.0,0,0,420,443.1,1.9,24,19.8,0,326.7,,9801,0,160.6,330.1
206,full-cycle,29420,29,4603,0,0,0,1,0,1357,3001,288,1370,1683763,63542.1,633419,64.8,64.8,956.0,692607,879.8,194.9,255.4,312.4,4272,0,673408,590912,4632,16362,5271,558524,20,817,54,0,0,0,3141,0,138.0,3,15,367,644.3,5.6,24,26.2,0,256.8,promoted,9893,0,161.5,332.1
207,young,10934,28,7,4238,0,8,1,0,722,5213,318,621,1701630,64247.8,190224,18.1,82.9,956.0,695238,884.6,195.0,256.3,315.8,4286,0,676050,592352,0,0,0,0,0,0,0,0,0,0,0,0,140.0,0,1,383,600.0,3.7,24,25.3,0,274.9,,9899,0,162.2,333.5
208,young,12867,24,5,4584,0,9,2,0,912,5601,295,1645,1706516,64440.7,228197,17.8,100.7,956.0,698693,888.3,195.1,257.3,317.7,4286,0,679559,595265,0,0,0,0,0,0,0,0,0,0,0,0,140.0,0,3,381,513.4,3.7,24,25.3,0,292.7,,9937,0,163.1,335.3
209,young,15618,30,6,7278,0,9,1,1,915,3922,328,3358,1711396,64642.4,268448,20.6,121.3,956.0,702304,891.5,195.2,258.5,319.2,4286,0,683204,598488,0,0,0,0,0,0,0,0,0,0,0,0,140.0,0,0,384,426.0,3.7,24,25.3,0,313.3,,9965,0,163.9,336.9
210,young,16036,26,7,5118,0,10,1,1,933,6596,344,3246,1716432,64863.5,251843,19.8,141.1,956.0,705488,894.8,195.3,259.5,320.7,4290,0,686435,601195,0,0,0,0,0,0,0,0,0,0,0,0,140.0,0,0,384,346.7,3.7,24,25.1,0,333.1,,9998,0,164.6,338.4
211,full-cycle,41372,31,4219,0,0,0,1,1,1462,3163,319,1477,1723586,65139.3,707670,70.5,70.5,956.0,709973,899.2,195.6,261.1,322.7,4318,0,690132,605130,4250,16574,17487,489278,514,4181,8147,0,0,0,2980,0,80.0,9,16,388,679.7,16.5,25,28.1,0,262.5,promoted,10087,0,165.6,340.4
212,young,14976,34,7,8082,0,11,1,1,769,5122,321,863,1742858,65870.6,259475,24.1,94.6,956.0,712620,904.0,195.7,261.9,326.2,4333,0,692801,606542,0,0,0,0,0,0,0,0,0,0,0,0,80.0,0,0,413,616.6,16.5,25,27.0,0,286.6,,10105,0,166.2,341.8
213,young,12384,22,6,4760,0,8,1,0,797,4884,313,1828,1747168,66053.8,174543,14.3,108.9,956.0,715746,906.9,195.8,263.0,327.3,4345,0,696005,609385,0,0,0,0,0,0,0,0,0,0,0,0,80.0,0,0,413,557.4,16.5,25,26.1,0,300.9,,10159,0,167.0,343.4
214,young,16533,23,6,6318,0,15,2,1,929,6092,324,3059,1753349,66295.7,270555,21.6,130.5,956.0,719644,910.4,195.9,264.2,328.9,4349,0,699952,612905,0,0,0,0,0,0,0,0,0,0,0,0,80.0,0,1,412,450.1,16.5,25,25.9,0,322.5,,10188,0,167.9,345.2
215,young,17851,33,6,4220,0,10,1,1,958,9327,368,3208,1758887,66505.5,287837,22.2,152.7,956.0,723600,915.6,196.1,265.4,329.8,4349,0,703944,616678,0,0,0,0,0,0,0,0,0,0,0,0,80.0,0,0,413,351.2,16.5,25,25.9,0,344.7,,10218,0,168.7,347.0
216,full-cycle,40346,30,4852,0,0,0,1,1,1611,3786,362,1645,1766549,66787.0,675698,69.1,69.1,1056.0,728610,922.0,196.4,267.8,332.3,4380,0,707539,620927,4882,21116,10809,492745,33,1116,4220,0,0,0,3480,1,124.0,5,19,417,737.9,9.2,25,26.2,0,261.1,promoted,10314,0,169.8,349.3
217,young,21122,24,6,12250,0,14,1,1,856,6683,313,1204,1784483,67590.9,362666,34.6,103.7,1056.0,731206,925.9,196.5,268.6,335.0,4444,0,710157,622546,0,0,0,0,0,0,0,0,0,0,0,0,124.0,0,4,437,648.6,9.2,25,22.5,0,295.7,,10322,0,170.4,350.5
218,young,7848,22,6,1700,0,9,2,0,826,3214,334,1974,1787432,67734.4,83715,6.8,110.5,1056.0,735137,928.4,196.7,269.8,335.5,4447,0,714130,626364,0,0,0,0,0,0,0,0,0,0,0,1,124.0,0,0,441,587.2,9.2,25,22.3,0,302.5,,10352,0,171.3,352.4
219,young,12406,23,6,5491,0,8,1,0,850,3333,354,2599,1792852,67981.2,184665,15.0,125.4,1056.0,737977,931.2,196.8,270.8,336.8,4449,0,717019,628869,0,0,0,0,0,0,0,0,0,0,0,0,124.0,0,0,441,531.5,9.2,25,22.1,0,317.4,,10388,0,172.0,353.9
220,young,17064,35,8,4663,0,10,1,1,966,8156,378,3129,1801371,68245.6,269598,22.5,148.0,1056.0,740944,933.4,196.9,271.8,337.4,4468,0,720058,631731,0,0,0,0,0,0,0,0,0,0,0,0,124.0,0,0,441,446.1,9.2,25,20.8,0,340.0,,10434,0,172.7,355.2
221,full-cycle,28302,30,6632,0,0,0,1,0,1053,715,232,1068,1807685,68492.4,466866,53.0,53.0,1056.0,745593,938.2,198.5,273.4,338.3,4470,0,724754,636197,6661,13608,6321,454013,20,4151,361,0,0,0,1704,0,212.0,1,0,396,722.0,1.9,25,28.9,0,256.0,promoted,10502,0,173.7,357.3
222,young,17623,33,7,7926,0,10,1,1,789,6552,312,2218,1824414,69243.8,254883,22.7,75.7,1056.0,750102,942.7,198.7,274.8,340.1,4502,0,729315,638992,0,0,0,0,0,0,0,0,0,0,0,0,212.0,0,3,394,619.3,1.9,25,26.4,0,267.7,,10537,0,174.9,359.9
223,young,13987,24,7,6653,0,8,1,1,849,3983,328,2340,1827719,69398.9,235362,20.2,96.0,1056.0,752483,945.6,198.9,276.0,341.2,4526,0,731771,641098,0,0,0,0,0,0,0,0,0,0,0,0,212.0,0,0,397,544.5,1.9,25,24.7,0,288.0,,10583,0,175.5,361.1
224,young,19629,51,8,11982,0,12,2,0,841,4313,335,2329,1831883,69603.5,282805,22.7,118.6,1056.0,755015,947.5,199.0,276.9,341.7,4530,0,734377,643570,0,0,0,0,0,0,0,0,0,0,0,0,212.0,0,0,397,461.0,1.9,25,24.4,0,310.6,,10633,0,176.1,362.3
225,full-cycle,35166,31,5964,0,0,0,1,0,1148,2496,271,1163,1838670,69852.9,612568,65.4,65.4,1056.0,758549,951.5,199.2,278.2,343.6,4576,0,738034,646660,5995,18872,6123,554486,14,2387,58,0,0,0,4164,0,250.0,2,23,353,623.0,3.7,25,25.3,0,257.4,promoted,10749,0,176.9,363.9
226,young,8548,90,6,4935,0,8,1,0,728,2159,316,534,1854090,70486.1,157439,16.8,82.2,1056.0,760939,956.0,199.3,279.0,346.8,4596,0,740434,648125,0,0,0,0,0,0,0,0,0,0,0,0,250.0,0,0,378,601.3,3.7,25,23.9,0,274.2,,10755,0,177.5,365.3
227,young,15944,36,8,7487,0,9,1,0,797,5535,310,1933,1858085,70693.7,278322,23.3,105.5,1056.0,764213,958.4,199.4,280.6,346.9,4620,0,743798,651441,0,0,0,0,0,0,0,0,0,0,0,1,250.0,0,2,376,507.9,3.7,25,22.5,0,297.5,,10808,0,178.3,366.8
228,young,15542,32,7,5311,0,8,1,0,939,5872,325,3275,1862934,70885.3,212597,16.3,121.9,1056.0,768778,961.7,199.5,281.9,348.1,4620,0,748407,655763,0,0,0,0,0,0,0,0,0,0,0,0,250.0,0,0,378,417.9,3.7,25,22.5,0,313.9,,10842,0,179.3,368.9
229,young,15876,25,6,4817,0,10,1,0,911,7158,345,2852,1867633,71108.2,247140,19.9,141.8,1056.0,771639,964.1,199.6,282.8,349.0,4620,0,751305,658394,0,0,0,0,0,0,0,0,0,0,0,0,250.0,0,0,378,332.9,3.7,25,22.5,0,333.8,,10873,0,179.9,370.2
230,full-cycle,32545,26,4684,0,0,0,2,1,1097,1858,232,1113,1875486,71360.5,617097,65.9,65.9,1056.0,774934,967.6,199.8,284.0,350.6,4629,0,754293,661245,4710,13548,11999,522717,27,6724,2268,0,0,0,2250,0,224.0,8,7,376,666.7,14.9,25,27.0,0,257.9,promoted,10968,0,180.7,371.8
231,young,16215,22,6,8506,0,15,2,0,840,3769,332,2942,1894371,72047.0,266844,25.9,91.8,1056.0,778945,994.5,220.3,286.9,353.4,4672,0,758395,663557,0,0,0,0,0,0,0,0,0,0,0,0,226.0,0,0,390,568.0,13.0,25,23.7,0,283.8,,11013,0,181.9,374.2
232,young,15010,30,8,4639,0,12,1,1,886,7397,323,1954,1898444,72202.1,229533,17.3,109.1,1056.0,782053,1030.4,253.6,288.0,354.6,4672,0,761582,666372,0,0,0,0,0,0,0,0,0,0,0,0,226.0,0,0,390,495.7,13.0,25,23.7,0,301.1,,11061,0,182.5,375.6
233,young,15851,33,8,5135,0,11,1,0,948,6893,339,2721,1904162,72422.6,223877,17.4,126.5,1056.0,784761,1044.3,263.9,289.3,356.2,4672,0,764358,668700,0,0,0,0,0,0,0,0,0,0,0,0,226.0,0,0,390,422.6,13.0,25,23.7,0,318.5,,11106,0,183.2,376.9
234,young,15166,26,7,5325,0,12,2,1,1072,5201,344,3434,1910341,72669.7,204443,16.1,142.6,1056.0,787835,1047.8,264.1,291.0,357.4,4672,0,767481,671523,0,0,0,0,0,0,0,0,0,0,0,0,226.0,0,0,390,360.6,13.0,25,23.7,0,334.6,,11139,0,183.8,378.3
235,full-cycle,32354,28,5687,0,0,0,2,0,1311,3193,250,1328,1917316,72971.9,600003,64.3,64.3,1056.0,791729,1051.9,264.2,292.3,359.4,4699,0,771198,674832,5716,17206,6200,499964,20,1627,25,0,0,0,3218,0,270.0,2,20,346,614.0,3.7,25,26.4,0,256.3,promoted,11239,0,184.8,380.3
236,young,17356,32,6,12646,0,9,1,0,673,3095,316,801,1934463,73657.8,261874,25.2,89.5,1056.0,794344,1056.7,264.3,293.2,362.8,4732,0,773811,676209,0,0,0,0,0,0,0,0,0,0,0,0,270.0,0,2,366,560.5,3.7,25,24.1,0,281.5,,11249,0,185.4,381.5
237,young,9744,22,7,2374,0,9,1,0,830,4385,318,2055,1938271,73834.7,143911,11.6,101.1,1056.0,798293,1059.7,264.5,294.4,363.8,4736,0,777853,679968,0,0,0,0,0,0,0,0,0,0,0,0,270.0,0,0,368,492.4,3.7,25,23.8,0,293.1,,11299,0,186.3,383.4
238,young,18920,29,7,9399,0,10,1,1,894,6020,332,2450,1943092,74062.1,366881,28.9,130.0,1056.0,801110,1061.6,264.6,295.3,364.2,4736,0,780722,682739,0,0,0,0,0,0,0,0,0,0,0,0,270.0,0,0,368,381.7,3.7,25,23.8,0,322.0,,11344,0,186.9,384.7
239,full-cycle,34477,25,5549,0,0,0,2,0,1131,2867,261,1147,1948375,74279.4,638504,67.9,67.9,1056.0,805626,1065.6,264.7,296.8,365.9,4775,0,785292,686763,5574,20110,5794,573051,19,1669,87,0,0,0,2988,0,292.0,3,19,335,584.7,5.6,25,25.7,0,259.9,promoted,11455,0,188.0,386.8
240,young,13776,28,6,5116,0,8,2,0,818,6802,302,895,1964769,74903.8,249954,23.0,90.8,1056.0,808631,1070.3,264.8,297.8,369.0,4787,0,788296,688658,0,0,0,0,0,0,0,0,0,0,0,0,292.0,0,0,357,520.5,5.6,25,24.9,0,282.8,,11458,0,188.6,388.0
241,young,15751,28,6,8816,0,8,2,0,861,3110,296,2806,1968982,75075.4,175895,13.6,104.4,1056.0,813025,1073.1,265.0,299.0,369.7,4787,0,792739,692873,0,0,0,0,0,0,0,0,0,0,0,0,292.0,0,0,357,445.5,5.6,25,24.9,0,296.4,,11491,0,189.5,390.0
242,young,11936,38,6,5170,0,8,1,0,815,3244,329,2569,1975143,75300.8,151283,11.8,116.2,1056.0,816220,1075.9,265.1,300.1,370.8,4790,0,796004,695827,0,0,0,0,0,0,0,0,0,0,0,0,292.0,0,0,357,397.4,5.6,25,24.7,0,308.2,,11531,0,190.2,391.5
243,young,21653,39,5,11815,0,11,1,1,960,5022,327,3761,1981887,75566.2,346870,28.3,144.5,1056.0,819022,1078.6,265.2,301.0,372.1,4797,0,798862,698316,0,0,0,0,0,0,0,0,0,0,0,0,292.0,0,1,356,296.6,5.6,25,24.2,0,336.5,,11568,0,190.8,392.8
244,full-cycle,31590,20,1412,0,0,0,1,0,1166,2735,293,1180,1988724,75812.4,661478,67.6,67.6,1056.0,822809,1082.8,265.4,302.4,374.1,4845,0,801692,701528,1432,19504,8229,509492,19,366,3924,0,0,0,2418,0,198.0,0,14,390,694.0,0.0,25,26.5,0,259.6,promoted,11666,0,191.8,394.8
245,young,18139,36,7,8437,0,13,2,1,827,6984,335,1732,2006652,76562.7,318197,31.5,99.1,1056.0,826376,1087.2,265.6,303.5,376.6,4903,0,805289,703634,0,0,0,0,0,0,0,0,0,0,0,0,198.0,0,0,404,587.7,0.0,25,22.9,0,291.1,,11680,0,192.7,396.6
246,young,18074,28,8,10552,0,43,1,1,934,3847,347,2569,2010120,76702.9,278083,22.5,121.6,1056.0,829836,1089.8,265.7,304.6,377.4,4907,0,808808,706911,0,0,0,0,0,0,0,0,0,0,0,1,198.0,0,0,404,490.8,0.0,25,22.6,0,313.6,,11725,0,193.5,398.3
247,young,18542,18,4,10411,0,12,1,1,963,3809,351,3284,2014271,76911.1,299155,23.8,145.4,1056.0,833677,1106.3,279.2,306.2,378.2,4913,0,812695,710574,0,0,0,0,0,0,0,0,0,0,0,0,198.0,0,0,404,395.8,0.0,25,22.2,0,337.4,,11758,0,194.4,400.1
248,full-cycle,30380,96,3229,0,0,0,2,0,1298,5985,254,1315,2020928,77145.5,594923,63.5,63.5,1056.0,837443,1109.1,279.3,307.5,379.0,4923,0,816437,714169,3325,15343,9875,437718,11,2529,31,0,0,0,1829,0,250.0,1,0,377,662.1,1.9,25,28.6,0,256.0,promoted,11820,0,195.2,401.9
249,young,15104,28,7,4491,0,10,1,0,753,7954,322,1765,2041607,77869.2,289044,25.5,89.1,1056.0,841797,1113.6,279.5,308.8,381.4,4957,0,820859,716743,0,0,0,0,0,0,0,0,0,0,0,0,250.0,0,0,378,558.1,1.9,25,26.0,0,281.1,,11857,0,196.3,404.2
250,young,10884,23,7,5048,0,9,2,0,716,3265,306,1719,2046083,78026.7,138450,10.5,99.6,1056.0,844532,1115.5,279.6,309.7,381.8,4958,0,823625,719445,0,0,0,0,0,0,0,0,0,0,0,0,250.0,0,3,375,514.1,1.9,25,25.9,0,291.6,,11887,0,196.9,405.5
251,young,18980,32,6,13171,0,9,2,1,868,2136,321,2661,2051896,78279.7,261508,21.6,121.2,1056.0,847307,1118.2,279.7,310.7,383.0,4967,0,826476,721956,0,0,0,0,0,0,0,0,0,0,0,0,250.0,0,0,378,440.7,1.9,25,25.3,0,313.2,,11926,0,197.6,406.9
252,young,9546,27,7,2272,0,8,2,1,846,3259,346,3078,2057801,78515.6,135902,11.6,132.8,1056.0,850197,1120.6,279.8,311.7,383.8,4978,0,829428,724670,0,0,0,0,0,0,0,0,0,0,0,0,250.0,0,1,377,395.3,1.9,25,24.4,0,324.8,,11975,0,198.3,408.3
253,full-cycle,20154,24,1819,0,0,0,2,0,1013,506,151,1028,2064599,78797.9,448616,51.9,51.9,1056.0,853331,1123.8,279.9,312.7,385.3,4981,0,832626,727431,1843,10301,6465,433140,21,4430,476,0,0,0,1536,0,298.0,2,1,351,636.8,3.7,25,29.0,0,256.0,promoted,12055,0,199.0,409.7
254,young,8044,40,8,576,0,9,1,1,796,4458,300,2084,2082731,79458.8,155847,15.1,67.0,1056.0,857850,1129.4,280.1,315.1,387.6,5014,0,837207,730225,0,0,0,0,0,0,0,0,0,0,0,1,300.0,0,2,351,553.7,1.9,25,26.4,0,259.0,,12090,0,200.1,412.0
255,young,11641,24,6,7490,0,9,1,0,746,2103,288,1175,2086229,79636.2,183942,14.9,81.8,1056.0,860101,1131.2,280.2,315.8,388.2,5016,0,839503,732350,0,0,0,0,0,0,0,0,0,0,0,0,300.0,0,3,350,498.7,1.9,25,26.3,0,273.8,,12121,0,200.6,413.1
256,young,13107,31,9,7300,0,9,1,0,807,3153,303,1730,2090994,79853.6,200742,15.8,97.7,1056.0,862510,1134.0,280.3,316.7,389.6,5020,0,841961,734373,0,0,0,0,0,0,0,0,0,0,0,0,300.0,0,0,353,442.9,1.9,25,26.1,0,289.7,,12157,0,201.2,414.3
257,young,16234,23,6,6830,0,12,1,1,872,5788,312,2621,2096199,80087.3,239981,18.8,116.4,1056.0,865062,1137.1,280.4,317.6,391.3,5020,0,844573,736482,0,0,0,0,0,0,0,0,0,0,0,1,300.0,0,0,353,371.7,1.9,25,26.1,0,308.4,,12187,0,201.8,415.4
258,full-cycle,34911,29,6301,0,0,0,1,1,1277,2215,289,1295,2104239,80357.1,577881,61.3,61.3,1056.0,868757,1141.8,280.5,319.0,393.8,5071,0,848145,739488,6330,17458,7045,473442,17,675,2838,0,0,0,4056,0,268.0,6,24,339,598.9,11.2,25,26.5,0,256.0,promoted,12307,0,202.6,417.1
259,young,7804,31,7,1189,0,9,1,1,722,5078,315,688,2119171,80966.8,139567,17.2,78.5,1056.0,871118,1146.0,280.6,319.8,396.7,5127,0,850527,740927,0,0,0,0,0,0,0,0,0,0,0,0,270.0,0,0,368,568.7,9.4,25,23.2,0,270.5,,12314,0,203.1,418.2
