gc,kind,pause_us,suspend_us,fixctx_us,roots_us,freach_us,handles_us,dep_us,after_us,weak_us,cards_us,card_regions,sweep_us,zero_us,zero_mb,marked_n,marked_mb,live_mb,committed_mb,win_n,win_ms,wait_ms,carve_ms,wzero_ms,blk_n,span_n,hole_n,clean_n,pause_a_us,window_us,pause_b_us,window_marked_n,bsusp_us,rescan_us,drain2_us,predrain_us,predrain_cards,predrain_passes,csweep_us,trim_us,pool_mb,bfresh_n,breo_n,bold_n,holes_mb,tail_mb,cls_n,clsfree_mb,spanreg_n,budget_mb,reason,cold_n,fitdisc_n,disc_mb,req_mb
228,full-cycle,12565,23,1072,0,0,0,1,0,60,1066,107,74,494756,15746.9,160685,19.2,19.2,300.0,181051,326.4,11.8,75.6,199.7,2384,0,190625,116147,1095,6302,2854,136271,23,1567,114,0,0,0,2257,0,4.0,4,12,104,199.7,7.2,28,47.5,0,64.0,starved,8736,0,8.3,18.2
229,young,2256,20,7,662,0,19,1,0,68,1193,110,233,500890,15903.7,26452,4.6,23.8,300.0,182101,328.0,11.8,75.9,200.9,2410,0,191692,116485,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,120,190.0,7.2,28,46.0,0,64.0,,8747,0,8.3,18.3
230,young,4084,44,8,1658,0,14,1,0,53,1606,110,637,502585,15971.4,36446,2.9,26.7,300.0,183245,329.5,11.8,76.3,201.7,2414,0,192878,117318,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,120,174.3,7.2,28,45.8,0,64.0,,8778,0,8.4,18.5
231,young,4542,161,13,1074,0,25,2,0,81,1758,111,1357,503661,16013.7,34542,2.8,29.4,300.0,184062,330.9,11.9,76.5,202.7,2418,0,193736,117881,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,120,162.9,7.2,28,45.5,0,64.0,,8813,0,8.4,18.5
232,young,3910,26,10,992,0,20,1,0,69,1881,110,860,505089,16071.3,37622,2.8,32.2,300.0,184585,332.1,11.9,76.7,203.6,2418,0,194307,118139,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,120,155.7,7.2,28,45.5,0,64.0,,8843,0,8.4,18.6
233,young,4148,37,10,1610,0,20,1,1,63,1398,112,938,506567,16132.1,34387,2.5,34.7,300.0,185168,333.4,11.9,77.1,204.4,2418,0,194938,118459,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,120,147.7,7.2,28,45.5,0,64.0,,8873,0,8.5,18.7
234,young,3491,34,12,601,0,20,1,0,66,1670,112,1040,508603,16186.1,32260,2.9,37.6,300.0,185707,336.9,11.9,79.5,205.3,2428,0,195560,118791,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,120,141.0,7.2,28,44.9,0,64.0,,8916,0,8.5,18.7
235,young,4046,69,9,1347,0,13,1,0,52,1352,111,1106,510009,16243.1,30422,2.6,40.3,300.0,186293,338.0,12.0,79.7,206.1,2438,0,196197,119130,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,120,132.2,7.2,28,44.4,0,64.0,,8952,0,8.5,18.8
236,young,4045,57,9,1650,0,14,2,0,66,1128,113,1020,511985,16302.7,22776,1.7,42.0,300.0,186829,339.5,12.0,80.0,207.1,2438,0,196799,119446,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,120,125.4,7.2,28,44.4,0,64.0,,8999,0,8.5,18.8
237,young,2934,53,9,610,0,11,1,0,48,1303,117,817,513949,16366.3,30869,2.3,44.3,300.0,187352,340.6,12.0,80.2,207.8,2438,0,197396,119777,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,120,118.4,7.2,28,44.4,0,64.0,,9039,0,8.6,18.9
238,full-cycle,12949,29,1057,0,0,0,2,0,78,1699,113,86,515388,16428.5,160304,18.7,18.7,300.0,188155,342.3,12.0,80.8,208.7,2459,0,198290,120310,1086,6690,3992,127970,99,1991,110,0,0,0,1102,0,2.0,4,9,109,204.8,7.5,27,46.5,0,64.0,starved,9120,0,8.6,18.9
239,young,3906,32,8,1592,0,17,1,0,98,1553,113,492,520313,16571.4,33164,5.8,24.5,300.0,189295,344.5,12.3,81.3,210.1,2507,0,199449,120801,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,121,193.2,5.6,27,43.7,0,64.0,,9143,0,8.7,19.1
240,young,4850,320,9,1801,0,19,1,1,66,1658,115,893,522905,16659.2,32708,2.4,26.9,300.0,190578,346.1,12.3,81.7,211.0,2507,0,200780,121993,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,121,174.6,5.6,27,43.7,0,64.0,,9172,0,8.7,19.2
241,young,4062,26,10,1909,0,10,1,0,51,1209,113,776,524098,16702.0,25972,1.9,28.8,300.0,191640,347.5,12.4,82.0,211.9,2507,0,201897,122931,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,121,161.1,5.6,27,43.7,0,64.0,,9202,0,8.8,19.3
242,young,4944,50,11,1881,0,17,1,0,69,1757,114,1110,525886,16756.9,29893,2.2,31.1,300.0,192413,349.1,12.4,82.2,213.0,2507,0,202728,123528,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,121,152.2,5.6,27,43.7,0,64.0,,9235,0,8.8,19.4
243,young,4737,732,12,1437,0,12,1,0,66,1350,113,1062,527581,16818.1,31146,2.3,33.3,300.0,193179,350.4,12.4,82.6,213.6,2507,0,203540,124096,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,121,143.1,5.6,27,43.7,0,64.0,,9269,0,8.8,19.5
244,young,4582,25,9,1421,0,14,1,0,56,1654,114,1342,529267,16879.0,31683,2.4,35.7,300.0,193746,351.2,12.4,82.8,214.2,2507,0,204150,124525,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0,0,121,136.0,5.6,27,43.7,0,64.0,,9301,0,8.9,19.5
245,young,4115,30,9,1319,0,19,1,0,54,1729,115,902,530524,16934.7,37363,2.7,38.4,300.0,194298,351.9,12.5,83.0,214.5,2507,0,204738,125001,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,121,127.8,5.6,27,43.7,0,64.0,,9330,0,8.9,19.6
246,young,3638,40,8,620,0,12,1,0,51,1812,115,1014,532790,16994.0,37139,2.7,41.2,300.0,194828,352.9,12.5,83.2,215.1,2507,0,205335,125391,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,121,120.0,5.6,27,43.7,0,64.0,,9363,0,8.9,19.6
247,full-cycle,15911,162,1751,0,0,0,2,1,99,1962,110,109,536024,17061.7,169535,18.7,18.7,300.0,195584,354.3,12.5,83.7,215.8,2535,0,206166,125971,1913,8704,3670,129867,28,1468,93,0,0,0,1534,0,0.0,6,10,106,199.9,10.7,28,48.9,0,64.0,starved,9442,0,8.9,19.7
248,young,4088,26,9,2000,0,19,1,0,56,1595,111,312,541061,17232.2,33252,5.2,23.9,300.0,196653,355.8,12.5,84.0,216.8,2565,0,207251,126373,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,122,189.5,10.7,28,47.2,0,64.0,,9456,0,9.0,19.8
249,young,2852,86,8,607,0,11,1,0,52,1403,115,625,543570,17287.5,27831,2.3,26.2,300.0,198103,357.3,12.6,84.4,217.6,2569,0,208764,127568,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,122,169.2,10.7,28,46.9,0,64.0,,9489,0,9.1,20.0
250,young,3456,25,9,637,0,13,1,0,58,1706,113,948,544874,17338.8,34926,2.6,28.8,300.0,199247,358.3,12.6,84.7,217.9,2569,0,209955,128671,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,122,153.2,10.7,28,46.9,0,64.0,,9519,0,9.1,20.1
251,young,4280,47,11,1554,0,17,1,1,82,1612,115,898,546031,17388.1,32076,2.3,31.1,300.0,199831,359.2,12.6,84.9,218.3,2569,0,210591,129132,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,122,145.1,10.7,28,46.9,0,64.0,,9554,0,9.1,20.1
252,young,3685,32,9,1022,0,16,2,0,71,1483,114,962,548441,17447.1,28658,2.8,33.9,300.0,200388,360.8,12.7,85.1,219.6,2583,0,211206,129552,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,122,137.8,10.7,28,46.1,0,64.0,,9594,0,9.2,20.2
253,young,4749,28,10,1848,0,25,1,1,89,1732,116,954,550785,17506.5,36516,2.7,36.6,300.0,200985,361.6,12.7,85.4,219.9,2583,0,211853,130044,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,122,130.1,10.7,28,46.1,0,64.0,,9625,0,9.2,20.2
254,young,5244,663,9,1707,0,16,1,0,60,1799,117,920,552178,17560.7,36099,2.7,39.4,300.0,201565,362.8,12.7,86.0,220.4,2585,0,212470,130499,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,122,123.4,10.7,28,46.0,0,64.0,,9659,0,9.2,20.3
255,full-cycle,14217,22,497,0,0,0,2,1,76,2135,114,84,555035,17636.4,165106,19.1,19.1,300.0,202258,364.4,12.8,86.8,220.9,2622,0,213287,131065,519,8333,3707,121554,28,1134,316,0,0,0,1526,1,0.0,0,11,111,209.3,0.0,28,48.1,0,64.0,starved,9745,0,9.2,20.4
256,young,3518,207,10,721,0,36,2,1,91,1809,117,498,561252,17801.4,32085,5.8,24.8,300.0,203181,366.7,12.8,87.1,222.7,2666,0,214234,131512,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,122,202.8,0.0,28,45.5,0,64.0,,9766,0,9.3,20.5
257,young,3913,279,13,965,0,36,2,1,84,1480,114,993,563592,17861.5,29259,3.2,28.1,300.0,204838,368.0,13.0,87.6,223.1,2688,0,215956,133141,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,122,180.7,0.0,28,44.2,0,64.0,,9812,0,9.4,20.6
258,young,3886,27,12,513,0,14,1,0,57,1991,112,1245,565109,17904.9,36476,2.7,30.8,300.0,205612,369.0,13.0,87.9,223.6,2688,0,216775,133798,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,122,169.0,0.0,28,44.2,0,64.0,,9840,0,9.4,20.7
259,young,3972,27,10,1165,0,34,1,0,56,1664,114,962,566580,17962.2,34689,2.5,33.3,300.0,206339,369.9,13.0,88.1,224.2,2688,0,217569,134407,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,122,159.1,0.0,28,44.2,0,64.0,,9874,0,9.4,20.8
260,young,4318,32,9,1764,0,16,1,1,64,1220,116,1099,568056,18019.9,22586,1.6,34.9,300.0,206912,371.1,13.0,88.3,224.8,2688,0,218186,134834,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,121,151.4,0.0,28,44.2,0,64.0,,9907,0,9.4,20.8
261,young,3586,25,9,1187,0,18,1,0,63,1253,116,969,569596,18079.6,21920,1.7,36.6,300.0,207521,372.1,13.1,88.5,225.5,2688,0,218845,135291,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,122,143.2,0.0,28,44.2,0,64.0,,9939,0,9.5,20.9
262,young,4178,76,9,1730,0,19,1,0,62,1490,116,700,571094,18144.0,33019,2.4,39.0,300.0,208144,372.9,13.1,88.7,226.0,2688,0,219525,135825,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,122,135.0,0.0,28,44.2,0,64.0,,9968,0,9.5,21.0
263,young,4052,91,8,1218,0,15,1,0,56,1743,116,869,572573,18201.6,34644,2.5,41.6,300.0,208716,373.8,13.1,88.9,226.4,2688,0,220146,136289,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,122,128.1,0.0,28,44.2,0,64.0,,10000,0,9.5,21.0
264,young,4184,31,8,1528,0,16,2,1,69,1608,118,878,573907,18259.5,33660,2.5,44.0,300.0,209258,374.8,13.1,89.1,227.0,2688,0,220739,136659,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,122,122.0,0.0,28,44.2,0,64.0,,10034,0,9.6,21.1
265,full-cycle,11914,85,1227,0,0,0,1,0,70,1558,112,80,575719,18332.8,153762,18.7,18.7,300.0,209946,376.5,13.2,90.0,227.7,2720,0,221511,137167,1312,5896,2612,123687,32,875,51,0,0,0,2044,0,0.0,1,10,111,209.4,1.9,28,47.4,0,64.0,starved,10109,0,9.6,21.1
266,young,2992,22,9,960,0,12,1,0,54,1583,111,308,580436,18505.8,32190,4.9,23.6,300.0,211092,378.1,13.2,90.4,228.6,2742,0,222668,137711,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,121,200.3,0.0,28,46.1,0,64.0,,10123,0,9.6,21.3
267,young,4321,25,8,1684,0,14,1,1,61,1597,109,848,582124,18567.7,29710,2.4,26.0,300.0,212914,379.1,13.2,90.9,228.9,2746,0,224549,139465,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,120,176.3,0.0,28,45.8,0,64.0,,10158,0,9.7,21.4
268,young,3426,117,10,1019,0,16,1,0,57,1373,110,789,583511,18615.4,28800,2.0,28.1,300.0,213673,380.3,13.3,91.1,229.6,2746,0,225354,140052,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,121,165.6,0.0,28,45.8,0,64.0,,10187,0,9.8,21.5
269,young,3183,26,7,1064,0,18,2,0,75,896,111,1025,586284,18670.7,19731,1.6,29.7,300.0,214259,381.8,13.3,91.3,230.6,2748,0,225983,140505,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,121,158.4,0.0,28,45.7,0,64.0,,10220,0,9.8,21.6
270,young,4195,26,10,1101,0,20,2,1,73,1331,112,1535,587506,18721.3,28745,2.1,31.8,300.0,214814,383.0,13.4,91.5,231.0,2748,0,226572,140933,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,121,152.3,0.0,28,45.7,0,64.0,,10252,0,9.8,21.6
271,young,3430,58,9,617,0,41,2,1,90,1350,114,1219,589264,18793.0,32934,2.4,34.2,300.0,215400,383.9,13.4,91.7,231.5,2748,0,227211,141397,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,121,145.0,0.0,28,45.7,0,64.0,,10286,0,9.8,21.7
272,young,4725,40,8,1122,0,16,2,0,71,1866,114,1537,590784,18856.8,36242,2.7,36.9,300.0,215933,384.7,13.4,91.9,232.0,2748,0,227794,141818,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,121,136.8,0.0,28,45.7,0,64.0,,10315,0,9.9,21.7
273,young,4237,309,8,674,0,14,1,0,57,2124,113,995,592140,18912.4,35264,2.8,39.7,300.0,216473,385.6,13.4,92.1,232.5,2752,0,228382,142234,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,121,129.4,0.0,28,45.5,0,64.0,,10345,0,9.9,21.8
274,young,4007,557,10,864,0,18,1,0,65,1467,113,961,594324,18973.9,33898,2.5,42.2,300.0,217099,386.5,13.5,92.4,233.0,2752,0,229063,142755,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,121,120.8,0.0,28,45.5,0,64.0,,10379,0,9.9,21.9
275,full-cycle,9632,279,556,0,0,0,1,1,68,1228,107,97,596257,19041.0,161333,17.8,17.8,300.0,217778,387.6,13.5,92.6,233.6,2788,0,229826,143257,835,5576,1760,136833,24,324,79,0,0,0,1382,0,4.0,4,12,103,197.4,7.5,29,51.0,0,64.0,starved,10453,0,9.9,21.9
276,young,3326,22,9,469,0,26,1,1,142,1701,107,888,600162,19189.5,35046,5.5,23.3,300.0,218976,389.3,13.5,92.9,234.8,2816,0,231021,143759,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,118,182.6,5.6,29,49.4,0,64.0,,10464,0,10.0,22.1
277,young,4030,25,9,1264,0,16,2,0,56,1602,111,998,601554,19247.3,33201,2.6,25.9,300.0,219998,390.5,13.6,93.2,235.6,2818,0,232085,144300,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,118,168.9,5.6,29,49.2,0,64.0,,10493,0,10.0,22.2
278,young,3695,19,7,955,0,14,1,0,56,1604,112,981,602780,19303.6,36194,2.7,28.6,300.0,220561,391.4,13.6,93.6,235.9,2820,0,232696,144745,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,118,162.4,5.6,29,49.1,0,64.0,,10526,0,10.1,22.2
279,young,3246,19,6,434,0,17,1,0,59,1829,110,823,604264,19364.9,35947,2.7,31.3,300.0,221416,392.8,13.6,93.9,236.8,2820,0,233593,145305,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,118,150.3,5.6,29,49.1,0,64.0,,10559,0,10.1,22.3
280,young,3919,29,10,899,0,21,1,0,59,1584,113,1247,606308,19431.0,39078,2.9,34.2,300.0,222263,393.6,13.7,94.2,237.1,2820,0,234493,146106,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,118,139.1,5.6,29,49.1,0,64.0,,10592,0,10.1,22.4
281,young,3602,57,8,784,0,14,1,1,55,1455,114,1155,607603,19486.6,25941,1.8,36.0,300.0,222832,394.7,13.7,94.3,237.8,2820,0,235098,146474,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,118,132.1,5.6,29,49.1,0,64.0,,10623,0,10.2,22.4
282,young,3126,31,9,470,0,60,2,0,104,1152,115,1251,609566,19544.5,16332,1.3,37.3,300.0,223410,395.8,13.7,94.6,238.6,2820,0,235741,146885,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,118,125.5,5.6,29,49.1,0,64.0,,10660,0,10.2,22.5
283,young,3845,65,8,1244,0,30,1,0,77,1557,114,769,611167,19603.6,28851,2.2,39.5,300.0,223949,397.1,13.7,95.0,239.3,2822,0,236332,147247,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,118,118.6,5.6,29,49.0,0,64.0,,10692,0,10.2,22.6
284,full-cycle,11274,24,1356,0,0,0,1,0,61,1179,108,67,613086,19670.6,161802,17.6,17.6,300.0,224647,399.0,13.8,95.5,240.3,2844,0,237121,147614,1380,6347,2252,137304,17,932,51,0,0,0,1255,1,0.0,4,12,106,202.9,7.5,28,49.8,0,64.0,starved,10769,0,10.3,22.6
285,young,2629,96,11,1096,0,14,1,0,55,1046,110,230,618405,19836.2,19364,4.4,22.1,300.0,225451,400.5,13.8,95.8,241.3,2884,0,237941,147958,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,121,196.2,5.6,28,47.4,0,64.0,,10780,0,10.3,22.7
286,young,3184,28,8,1304,0,17,2,0,61,1300,111,400,619937,19894.8,23159,1.8,23.9,300.0,226356,401.8,13.8,96.1,242.2,2884,0,238894,148639,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,121,185.1,5.6,28,47.4,0,64.0,,10811,0,10.3,22.8
287,young,3156,34,10,573,0,23,1,0,66,1518,109,869,621273,19954.4,36051,2.7,26.5,300.0,227210,403.0,13.8,96.3,243.0,2884,0,239790,149252,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,121,173.3,5.6,28,47.4,0,64.0,,10842,0,10.4,22.9
288,young,3578,34,10,954,0,10,1,0,69,1682,111,776,622683,20001.2,37954,2.8,29.3,300.0,228174,404.6,13.9,96.7,244.0,2884,0,240811,149963,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,121,159.8,5.6,28,47.4,0,64.0,,10875,0,10.4,23.0
289,young,4783,22,8,2050,0,11,1,0,49,1609,111,977,624135,20057.3,34695,2.6,31.9,300.0,229180,406.0,13.9,97.2,244.7,2886,0,241871,150727,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,121,146.8,5.6,28,47.3,0,64.0,,10908,0,10.5,23.1
290,young,3472,20,8,951,0,30,1,0,67,1451,111,888,625594,20115.7,26952,2.0,33.9,300.0,229734,407.1,13.9,97.3,245.5,2886,0,242475,151017,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,121,140.0,5.6,28,47.3,0,64.0,,10941,0,10.5,23.1
291,young,3736,336,8,908,0,15,1,1,55,1403,116,948,628119,20178.2,30439,2.3,36.2,300.0,230271,408.8,14.0,97.5,246.9,2886,0,243071,151402,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,121,133.9,5.6,28,47.3,0,64.0,,10973,0,10.5,23.2
292,young,3325,21,7,703,0,23,1,1,64,1360,114,1042,629932,20245.6,35544,2.6,38.8,300.0,230904,409.6,14.0,97.8,247.2,2886,0,243760,151957,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,121,124.8,5.6,28,47.3,0,64.0,,11009,0,10.5,23.3
293,full-cycle,10162,24,390,0,0,0,1,0,66,1613,106,72,631672,20311.1,168002,18.2,18.2,302.0,231601,410.8,14.0,98.1,247.9,2920,0,244543,152456,414,6141,2194,134770,25,411,66,0,0,0,1354,0,0.0,2,15,105,205.2,3.6,29,51.1,0,64.0,starved,11089,0,10.6,23.3
294,young,3078,25,10,1008,0,13,1,0,52,1692,109,243,635315,20456.1,38583,5.8,24.0,302.0,232543,412.4,14.0,98.4,249.0,2948,0,245481,152723,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,121,198.6,1.7,29,49.4,0,64.0,,11093,0,10.6,23.4
295,young,2879,35,9,644,0,10,1,0,50,1711,114,365,637531,20523.9,38454,3.0,27.0,302.0,233239,414.4,14.1,98.9,250.4,2952,0,246224,153115,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,121,187.3,1.7,29,49.2,0,64.0,,11124,0,10.6,23.5
296,young,3456,48,7,804,0,20,1,1,65,1769,116,679,638914,20585.1,36305,2.7,29.7,302.0,233886,415.5,14.1,99.2,251.1,2952,0,246924,153520,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,121,178.7,1.7,29,49.2,0,64.0,,11156,0,10.7,23.6
297,young,4287,538,9,1411,0,11,2,0,59,1514,117,705,641078,20654.3,33897,2.5,32.2,302.0,235206,416.6,14.1,99.5,251.6,2952,0,248297,154744,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,121,159.5,1.7,29,49.2,0,64.0,,11188,0,10.7,23.7
298,young,3456,98,8,1037,0,12,1,0,48,1414,109,789,642524,20699.8,33595,2.5,34.6,302.0,236350,417.7,14.2,99.8,252.2,2952,0,249485,155761,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,121,146.4,1.7,29,49.2,0,64.0,,11220,0,10.8,23.8
299,young,3596,27,7,419,1,21,1,0,65,1785,113,1162,643697,20753.2,35655,2.6,37.3,302.0,236929,418.6,14.2,100.0,252.7,2952,0,250123,156190,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,121,139.3,1.7,29,49.2,0,64.0,,11251,0,10.8,23.9
300,young,3331,28,10,353,0,25,1,1,76,1435,114,1329,645078,20816.1,39468,2.9,40.2,302.0,237505,419.3,14.2,100.3,252.9,2952,0,250739,156706,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,121,131.5,1.7,29,49.2,0,64.0,,11280,0,10.8,23.9
301,young,3457,21,8,660,0,23,1,1,67,1364,115,1247,646786,20876.1,34968,2.5,42.7,302.0,238066,420.3,14.2,100.5,253.6,2952,0,251349,157117,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,121,123.5,1.7,29,49.2,0,64.0,,11311,0,10.9,24.0
302,full-cycle,7905,30,550,0,0,0,1,0,59,1485,107,66,648905,20938.4,151968,17.6,17.6,302.0,238664,421.7,14.3,100.9,254.3,2975,0,252042,157469,580,3541,2587,130041,33,957,37,0,0,0,1140,0,0.0,2,12,108,210.5,3.7,29,51.8,0,64.0,starved,11396,0,10.9,24.0
303,young,2923,327,8,1023,0,19,2,1,65,1092,112,322,653559,21090.7,21872,4.6,22.3,302.0,239736,423.9,14.3,101.2,256.1,3029,0,253139,157650,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,122,199.3,3.7,29,48.7,0,64.0,,11416,0,10.9,24.2
304,young,4750,26,7,2485,0,15,1,0,58,1177,111,923,655262,21151.6,28043,2.5,24.8,302.0,241119,426.0,14.3,101.6,257.0,3039,0,254593,158652,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,122,179.6,3.7,29,48.1,0,64.0,,11455,0,11.0,24.3
305,young,5118,310,8,2459,0,20,2,1,65,1269,111,883,656735,21205.8,24317,1.8,26.6,302.0,242033,427.4,14.4,101.8,258.0,3039,0,255555,159262,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,122,168.8,3.7,29,48.1,0,64.0,,11488,0,11.0,24.4
306,young,3712,40,10,1164,0,14,1,0,61,1476,111,883,659400,21268.3,30984,2.3,28.9,302.0,242833,430.4,14.4,102.2,260.0,3039,0,256404,159867,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,122,158.4,3.7,29,48.1,0,64.0,,11520,0,11.1,24.5
307,young,4601,36,9,1261,0,25,2,0,82,1743,113,1358,662835,21329.3,31613,2.3,31.2,302.0,243417,431.6,14.4,102.5,260.8,3039,0,257040,160322,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,122,150.8,3.7,29,48.1,0,64.0,,11555,0,11.1,24.5
308,young,3408,73,8,1063,0,16,1,0,59,1225,113,897,664212,21385.0,25259,1.8,33.1,302.0,243972,432.7,14.5,102.7,261.2,3039,0,257642,160788,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,122,144.0,3.7,29,48.1,0,64.0,,11586,0,11.1,24.6
309,young,3439,81,8,1019,0,23,1,0,65,1345,116,795,665884,21449.8,28515,2.6,35.7,302.0,244508,433.7,14.5,102.8,261.9,3049,0,258241,161170,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,122,137.2,3.7,29,47.5,0,64.0,,11628,0,11.1,24.6
310,young,3616,233,8,1239,0,16,1,0,60,1292,116,710,667173,21503.1,30308,2.2,37.9,302.0,245037,434.6,14.5,103.1,262.5,3049,0,258829,161527,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,122,129.8,3.7,29,47.5,0,64.0,,11663,0,11.2,24.7
311,young,3504,24,9,815,0,19,1,0,93,1085,116,1374,668525,21561.6,23256,1.7,39.6,302.0,245633,436.2,14.5,103.8,263.1,3049,0,259477,161951,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,122,122.3,3.7,29,47.5,0,64.0,,11697,0,11.2,24.7
312,full-cycle,10551,27,1374,0,0,0,2,0,61,1576,110,70,671171,21637.4,165515,19.0,19.0,302.0,246313,437.6,14.6,104.3,263.7,3079,0,260237,162478,1401,5720,2192,130527,24,382,130,0,0,0,1166,0,0.0,2,10,110,207.3,3.7,29,50.1,0,64.0,starved,11769,0,11.2,24.8
313,young,2996,22,8,787,0,14,1,0,50,1721,110,323,675970,21815.7,39401,5.7,24.7,302.0,247237,438.9,14.7,104.6,264.5,3107,0,261166,163014,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,121,198.0,1.9,29,48.5,0,64.0,,11780,0,11.3,24.9
314,young,3378,299,72,1028,0,15,1,1,60,1489,113,322,677336,21864.7,29314,2.4,27.1,302.0,247898,440.3,14.8,104.8,265.3,3113,0,261886,163467,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,121,188.5,1.9,29,48.1,0,64.0,,11814,0,11.3,25.0
315,young,2782,190,9,1183,0,23,1,1,65,821,111,413,679044,21925.7,17302,1.4,28.5,302.0,248587,441.6,14.9,105.1,266.2,3115,0,262620,163947,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,121,178.8,1.9,29,48.0,0,64.0,,11845,0,11.3,25.1
316,young,2537,21,8,570,0,10,1,0,46,1203,112,618,680776,21984.2,26211,2.0,30.5,302.0,249369,442.8,14.9,105.3,267.0,3115,0,263448,164520,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,121,168.4,1.9,29,48.0,0,64.0,,11878,0,11.4,25.1
