gc,kind,pause_us,suspend_us,fixctx_us,roots_us,freach_us,handles_us,dep_us,after_us,weak_us,cards_us,card_regions,sweep_us,zero_us,zero_mb,marked_n,marked_mb,live_mb,committed_mb,win_n,win_ms,wait_ms,carve_ms,wzero_ms,blk_n,span_n,hole_n,clean_n,pause_a_us,window_us,pause_b_us,window_marked_n,bsusp_us,rescan_us,drain2_us,predrain_us,predrain_cards,predrain_passes,csweep_us,trim_us,pool_mb,bfresh_n,breo_n,bold_n,holes_mb,tail_mb,cls_n,clsfree_mb,spanreg_n,budget_mb,reason,cold_n,fitdisc_n,disc_mb,req_mb
358,young,3991,38,11,715,0,38,2,0,121,1880,389,1107,9704629,184963.4,26006,1.9,26.7,1198.0,1633722,6672.4,788.3,839.8,4734.7,1405,0,1636621,1314408,0,0,0,0,0,0,0,0,0,0,0,0,352.0,0,0,392,703.3,13.4,31,53.6,0,512.0,,12006,1600917,173868.5,105.0
359,young,3646,42,8,387,0,22,2,0,94,1921,388,1057,9719458,185473.0,31068,2.3,29.0,1198.0,1638114,6677.8,788.4,841.2,4738.0,1405,0,1641070,1318351,0,0,0,0,0,0,0,0,0,0,0,0,352.0,0,0,392,698.2,13.4,31,53.6,0,512.0,,12036,1605194,174337.8,105.2
360,young,4194,100,9,382,0,23,2,0,89,1882,389,1626,9734719,185979.3,31477,2.3,31.2,1198.0,1642543,6684.3,788.9,842.8,4741.7,1405,0,1645560,1322351,0,0,0,0,0,0,0,0,0,0,0,0,352.0,0,0,392,693.0,13.4,31,53.6,0,512.0,,12070,1609486,174806.0,105.5
361,young,3890,168,9,305,0,44,2,0,123,1841,389,1325,9754424,186493.2,28952,2.3,33.5,1198.0,1646962,6692.1,789.1,845.2,4746.3,1407,0,1650027,1326166,0,0,0,0,0,0,0,0,0,0,0,0,352.0,0,1,391,688.0,13.4,31,53.5,0,512.0,,12103,1613780,175274.7,105.8
362,young,4160,22,9,228,0,22,1,0,85,2340,389,1400,9769338,187003.6,36613,2.7,36.2,1198.0,1651427,6697.7,789.2,846.6,4749.9,1407,0,1654539,1330050,0,0,0,0,0,0,0,0,0,0,0,0,352.0,0,0,392,683.1,13.4,31,53.5,0,512.0,,12135,1618102,175743.6,106.1
363,young,4870,47,8,635,0,34,2,1,113,2308,386,1631,9784109,187513.1,38167,2.8,39.0,1198.0,1655911,6702.5,789.4,847.9,4752.5,1407,0,1659080,1334068,0,0,0,0,0,0,0,0,0,0,0,0,352.0,0,1,391,676.5,13.4,31,53.5,0,512.0,,12169,1622471,176212.4,106.3
364,young,4346,23,8,393,0,30,2,0,110,1783,384,1931,9801749,188022.1,29463,2.1,41.1,1198.0,1660421,6708.4,789.6,849.2,4756.3,1407,0,1663632,1337921,0,0,0,0,0,0,0,0,0,0,0,0,352.0,0,0,392,671.2,13.4,31,53.5,0,512.0,,12200,1626845,176679.6,106.6
365,full-cycle,12365,26,809,0,0,0,2,0,111,1863,372,130,9818806,188574.9,163204,17.7,17.7,1198.0,1666689,6718.3,790.2,851.2,4762.3,1434,0,1669949,1343213,835,6716,2580,122504,23,426,129,0,0,0,2138,1,364.0,10,30,354,694.6,16.4,23,39.8,0,512.0,starved,12278,1632866,177305.7,107.0
366,young,3579,44,8,378,0,43,2,0,111,2146,368,751,9840801,189281.4,36608,5.8,23.5,1198.0,1672334,6727.5,791.9,855.3,4764.1,1472,0,1675621,1348462,0,0,0,0,0,0,0,0,0,0,0,0,366.0,0,1,392,712.0,15.7,23,37.6,0,512.0,,12296,1637890,177720.5,107.4
367,young,3661,24,9,135,0,35,2,0,121,2295,380,954,9852473,189760.9,36101,3.9,27.5,1198.0,1676740,6732.8,792.1,856.7,4767.1,1498,0,1680099,1352306,0,0,0,0,0,0,0,0,0,0,0,0,366.0,0,0,393,706.5,15.7,23,36.1,0,512.0,,12340,1642139,178184.7,107.6
368,young,3507,166,10,442,0,30,2,1,100,1755,383,940,9883620,190219.5,30553,2.3,29.7,1198.0,1681400,6744.5,794.7,859.6,4772.4,1500,0,1684814,1355845,0,0,0,0,0,0,0,0,0,0,0,0,366.0,0,0,393,697.1,15.7,23,36.0,0,512.0,,12374,1646576,178651.3,107.9
369,young,3382,223,10,437,0,31,1,0,83,1537,380,975,9901371,190775.7,26235,2.0,31.7,1198.0,1685928,6749.0,794.8,860.8,4774.8,1500,0,1689398,1359991,0,0,0,0,0,0,0,0,0,0,0,0,366.0,0,0,393,691.0,15.7,23,36.0,0,512.0,,12407,1650977,179119.4,108.2
370,young,4014,39,10,501,0,24,1,0,83,1949,380,1339,9918850,191284.7,32588,2.4,34.1,1198.0,1690381,6756.5,796.4,862.4,4778.5,1500,0,1693893,1363783,0,0,0,0,0,0,0,0,0,0,0,0,366.0,0,0,393,686.0,15.7,23,36.0,0,512.0,,12438,1655314,179587.6,108.5
371,young,4133,90,9,610,0,31,2,0,95,1912,378,1320,9937172,191794.6,33271,2.5,36.6,1198.0,1694864,6762.3,796.5,864.0,4781.7,1500,0,1698430,1367717,0,0,0,0,0,0,0,0,0,0,0,0,366.0,0,1,392,680.2,15.7,23,36.0,0,512.0,,12479,1659675,180056.7,108.7
372,young,4366,44,10,772,0,39,2,1,114,1851,374,1450,9953025,192299.4,38420,2.8,39.4,1198.0,1699346,6767.9,796.7,865.5,4785.0,1500,0,1702959,1371709,0,0,0,0,0,0,0,0,0,0,0,0,366.0,0,0,393,674.6,15.7,23,36.0,0,512.0,,12508,1664040,180524.1,109.0
373,young,4206,24,10,466,0,39,2,0,109,1922,376,1568,9968350,192813.7,38062,2.8,42.2,1198.0,1703858,6773.1,796.9,866.9,4788.0,1500,0,1707516,1375748,0,0,0,0,0,0,0,0,0,0,0,0,366.0,0,0,393,668.4,15.7,23,36.0,0,512.0,,12541,1668432,180992.6,109.3
374,young,4281,151,9,578,0,33,1,0,108,1804,378,1514,9993542,193319.5,37353,2.7,44.9,1198.0,1708383,6778.4,797.0,868.2,4791.2,1500,0,1712097,1379801,0,0,0,0,0,0,0,0,0,0,0,1,366.0,0,0,393,661.9,15.7,23,36.0,0,512.0,,12582,1672832,181459.6,109.6
375,young,4558,24,9,656,0,25,1,0,93,1952,379,1739,10009593,193830.3,36445,2.7,47.6,1198.0,1712922,6783.8,797.2,869.7,4794.3,1500,0,1716692,1383865,0,0,0,0,0,0,0,0,0,0,0,0,366.0,0,0,393,655.4,15.7,23,36.0,0,512.0,,12616,1677249,181926.6,109.9
376,full-cycle,11250,49,781,0,0,0,2,0,100,1651,373,116,10028486,194367.3,167014,19.3,19.3,1198.0,1718818,6793.5,797.8,871.8,4799.3,1519,0,1722644,1388822,830,6170,2386,133560,96,451,64,0,0,0,1805,0,346.0,13,25,363,715.8,21.5,25,42.6,0,512.0,starved,12695,1682936,182521.7,110.2
377,young,3454,22,14,524,0,42,2,0,112,1984,378,705,10050290,195072.0,35108,4.9,24.2,1198.0,1724586,6802.8,798.3,873.5,4805.6,1547,0,1728426,1393507,0,0,0,0,0,0,0,0,0,0,0,0,346.0,0,0,401,723.8,21.5,25,41.0,0,512.0,,12705,1688122,182949.9,110.6
378,young,3716,26,7,324,0,26,2,0,95,2201,387,958,10064033,195553.7,34342,2.7,26.9,1198.0,1729095,6808.4,798.4,874.6,4809.2,1551,0,1732985,1397512,0,0,0,0,0,0,0,0,0,0,0,0,346.0,0,0,401,716.4,21.5,25,40.8,0,512.0,,12740,1692502,183416.7,110.9
379,young,3623,109,8,633,0,35,2,0,111,1749,387,910,10082204,196063.2,32707,2.4,29.3,1198.0,1733656,6813.7,798.6,876.1,4812.2,1551,0,1737592,1401503,0,0,0,0,0,0,0,0,0,0,0,0,346.0,0,0,401,709.2,21.5,25,40.8,0,512.0,,12770,1696923,183886.0,111.1
380,young,4126,172,7,490,0,35,2,0,114,1990,383,1225,10099132,196573.4,35023,3.4,32.7,1198.0,1738183,6818.9,798.9,877.4,4814.7,1569,0,1742189,1405597,0,0,0,0,0,0,0,0,0,0,0,0,346.0,0,0,401,701.7,21.5,25,39.7,0,512.0,,12814,1701282,184348.8,111.4
381,young,3279,44,7,632,0,19,2,0,72,1398,383,1025,10113959,197081.1,32451,2.6,35.3,1198.0,1742743,6823.5,799.0,878.7,4817.2,1573,0,1746807,1409765,0,0,0,0,0,0,0,0,0,0,0,0,346.0,0,1,400,693.9,21.5,25,39.5,0,512.0,,12850,1705692,184816.5,111.7
382,young,4136,19,7,523,0,34,2,1,108,2054,381,1289,10127544,197587.9,35441,2.6,37.9,1198.0,1747228,6828.2,799.2,879.9,4820.0,1573,0,1751345,1413738,0,0,0,0,0,0,0,0,0,0,0,0,346.0,0,0,401,688.7,21.5,25,39.5,0,512.0,,12879,1710069,185283.7,112.0
383,young,3961,66,10,497,0,14,1,0,62,1675,381,1556,10141788,198096.9,36296,2.7,40.6,1198.0,1751714,6833.2,799.3,881.2,4822.8,1573,0,1755908,1417777,0,0,0,0,0,0,0,0,0,0,0,0,346.0,0,0,401,682.5,21.5,25,39.5,0,512.0,,12918,1714426,185749.4,112.3
384,young,3887,174,8,409,0,39,2,0,122,1638,386,1361,10155616,198607.0,34280,2.8,43.4,1198.0,1756220,6839.3,800.1,882.9,4825.7,1579,0,1760473,1421811,0,0,0,0,0,0,0,0,0,0,0,0,346.0,0,0,401,677.3,21.5,25,39.1,0,512.0,,12960,1718804,186215.0,112.5
385,full-cycle,10376,100,754,0,0,0,2,0,116,1806,383,135,10174129,199143.6,169923,19.7,19.7,1198.0,1762140,6846.7,800.3,885.5,4829.7,1603,0,1766459,1426947,854,5670,2208,130461,24,192,39,0,0,0,1562,0,344.0,9,22,370,729.0,14.5,26,44.3,0,512.0,starved,13049,1724481,186809.4,112.9
386,young,3522,42,7,359,0,36,1,1,112,2006,375,865,10193915,199857.7,38994,5.7,25.4,1198.0,1767910,6852.6,800.5,886.9,4833.0,1641,0,1772266,1431954,0,0,0,0,0,0,0,0,0,0,0,0,348.0,0,1,398,728.1,11.6,26,42.1,0,512.0,,13059,1729699,187242.9,113.3
387,young,4162,17,7,430,0,26,2,0,92,2463,382,1042,10214427,200339.2,38390,3.0,28.4,1198.0,1772418,6858.9,800.7,888.6,4836.4,1645,0,1776820,1435975,0,0,0,0,0,0,0,0,0,0,0,0,348.0,0,0,399,720.0,11.6,26,41.8,0,512.0,,13089,1734085,187711.4,113.5
388,young,3946,182,9,509,0,38,2,0,121,1850,382,1162,10233378,200845.7,34357,2.5,30.9,1198.0,1776897,6864.1,800.8,890.0,4839.2,1645,0,1781362,1439963,0,0,0,0,0,0,0,0,0,0,0,0,348.0,0,0,399,713.8,11.6,26,41.8,0,512.0,,13121,1738431,188179.0,113.8
389,young,3688,26,8,195,0,43,2,0,117,1908,384,1352,10249481,201353.2,33094,2.5,33.4,1198.0,1781384,6869.4,801.0,891.4,4841.8,1645,0,1785883,1443991,0,0,0,0,0,0,0,0,0,0,0,0,348.0,0,0,399,708.1,11.6,26,41.8,0,512.0,,13144,1742812,188649.4,114.1
390,young,3962,46,8,544,0,39,2,0,122,1730,387,1369,10263958,201861.5,34842,2.5,35.9,1198.0,1785908,6874.2,801.1,893.1,4843.7,1645,0,1790455,1448210,0,0,0,0,0,0,0,0,0,0,0,0,348.0,0,0,399,701.7,11.6,26,41.8,0,512.0,,13176,1747195,189117.2,114.4
391,young,3887,30,8,482,0,35,2,0,113,1605,389,1487,10279728,202364.5,25950,2.0,37.9,1198.0,1790391,6881.5,802.0,894.8,4847.6,1647,0,1794999,1452066,0,0,0,0,0,0,0,0,0,0,0,0,348.0,0,1,398,695.4,11.6,26,41.7,0,512.0,,13212,1751548,189584.6,114.6
392,young,4136,26,6,296,0,39,2,1,140,1820,388,1698,10297064,202879.9,27257,2.0,40.0,1198.0,1794878,6887.2,803.0,896.2,4850.3,1647,0,1799544,1456120,0,0,0,0,0,0,0,0,0,0,0,0,348.0,0,0,399,690.7,11.6,26,41.7,0,512.0,,13243,1755915,190052.2,114.9
393,young,4799,33,8,508,0,44,1,0,138,2121,390,1856,10311996,203391.3,36623,2.8,42.7,1198.0,1799381,6892.9,803.3,897.9,4853.4,1649,0,1804093,1460110,0,0,0,0,0,0,0,0,0,0,0,0,348.0,0,0,399,684.8,11.6,26,41.6,0,512.0,,13277,1760293,190520.4,115.2
394,young,4593,95,9,489,0,38,2,0,127,1822,391,1904,10328191,203900.8,28500,2.4,45.1,1198.0,1803884,6900.0,803.7,900.4,4856.8,1657,0,1808653,1464202,0,0,0,0,0,0,0,0,0,0,0,0,348.0,0,0,399,679.6,11.6,26,41.1,0,512.0,,13315,1764663,190985.0,115.5
395,young,4243,26,9,673,1,21,2,0,88,1332,393,1990,10346807,204410.7,13501,1.6,46.7,1198.0,1808397,6908.1,804.9,902.3,4861.2,1669,0,1813225,1468162,0,0,0,0,0,0,0,0,0,0,0,0,348.0,0,0,399,676.3,11.6,26,40.4,0,512.0,,13357,1769037,191450.6,115.8
396,young,4377,56,10,687,0,36,2,0,92,1380,393,2010,10362616,204923.0,16588,1.4,48.1,1198.0,1812914,6916.8,807.0,904.4,4865.0,1671,0,1817806,1472226,0,0,0,0,0,0,0,0,0,0,0,0,348.0,0,0,399,672.8,11.6,26,40.3,0,512.0,,13396,1773412,191917.2,116.0
397,full-cycle,9582,331,967,0,0,0,1,1,106,970,369,125,10389565,205394.6,158277,18.5,18.5,1198.0,1818352,6924.0,807.4,906.3,4869.0,1671,0,1823316,1476927,1298,5448,1754,142404,24,568,60,0,0,0,1010,0,366.0,9,6,376,732.7,16.5,25,43.9,0,512.0,starved,13481,1778583,192456.7,116.4
398,young,3012,147,8,456,0,32,2,0,116,1358,372,787,10417918,206131.7,19689,4.5,23.0,1198.0,1824606,6936.6,807.8,908.6,4877.1,1735,0,1829601,1481888,0,0,0,0,0,0,0,0,0,0,0,0,366.0,0,1,390,707.8,16.5,25,40.2,0,512.0,,13502,1784218,192911.4,116.8
399,young,3271,304,9,568,0,33,2,0,116,1396,374,770,10431120,206610.9,19414,1.5,24.6,1198.0,1829211,6940.9,808.0,909.8,4879.4,1737,0,1834249,1486097,0,0,0,0,0,0,0,0,0,0,0,0,366.0,0,0,391,701.6,16.5,25,40.1,0,512.0,,13531,1788656,193379.4,117.1
400,young,3194,33,10,550,0,39,2,0,120,1456,374,900,10446374,207117.4,18929,1.4,25.9,1198.0,1833661,6947.1,808.1,911.3,4882.7,1737,0,1838745,1489988,0,0,0,0,0,0,0,0,0,0,0,1,366.0,0,0,391,697.6,16.5,25,40.1,0,512.0,,13560,1792989,193848.7,117.3
401,young,3137,168,8,425,0,33,2,0,108,1326,374,995,10465367,207632.2,18341,1.4,27.3,1198.0,1838141,6956.8,808.9,912.6,4889.6,1737,0,1843279,1493733,0,0,0,0,0,0,0,0,0,0,0,0,366.0,0,0,391,693.1,16.5,25,40.1,0,512.0,,13592,1797338,194317.7,117.6
402,young,4800,179,9,923,0,51,2,1,153,1991,372,1387,10481663,208142.4,27593,2.1,29.4,1198.0,1842645,6963.0,809.0,914.0,4893.5,1737,0,1847830,1497664,0,0,0,0,0,0,0,0,0,0,0,0,366.0,0,0,391,687.6,16.5,25,40.1,0,512.0,,13624,1801720,194787.7,117.9
403,young,4469,28,8,541,0,25,2,0,94,2160,375,1478,10499885,208651.8,38030,2.8,32.2,1198.0,1847138,6969.1,809.1,915.3,4897.4,1737,0,1852370,1501499,0,0,0,0,0,0,0,0,0,0,0,0,366.0,0,0,391,682.4,16.5,25,40.1,0,512.0,,13656,1806087,195255.7,118.2
404,young,4912,46,10,587,0,47,2,0,141,2429,375,1567,10516735,209161.2,31975,2.3,34.5,1198.0,1851664,6975.5,811.1,917.0,4899.4,1737,0,1856947,1505723,0,0,0,0,0,0,0,0,0,0,0,0,366.0,0,1,390,676.9,16.5,25,40.1,0,512.0,,13690,1810466,195724.2,118.4
405,young,4014,23,8,436,0,22,1,0,91,1788,374,1529,10531043,209671.0,28085,2.1,36.6,1198.0,1856206,6979.6,811.3,918.2,4901.5,1737,0,1861533,1509901,0,0,0,0,0,0,0,0,0,0,0,0,366.0,0,1,390,671.3,16.5,25,40.1,0,512.0,,13721,1814886,196193.1,118.7
406,young,4289,27,13,475,0,46,1,0,126,1900,375,1622,10547047,210176.1,35462,2.6,39.2,1198.0,1860737,6985.3,811.5,919.5,4904.6,1737,0,1866110,1513886,0,0,0,0,0,0,0,0,0,0,0,0,366.0,0,0,391,665.8,16.5,25,40.1,0,512.0,,13753,1819292,196660.9,119.0
407,young,4506,30,8,520,0,16,1,0,68,1885,376,1895,10562929,210690.0,35527,2.6,41.8,1198.0,1865283,6992.3,811.6,921.4,4908.9,1737,0,1870716,1517914,0,0,0,0,0,0,0,0,0,0,0,1,366.0,0,1,390,659.0,16.5,25,40.1,0,512.0,,13788,1823715,197128.1,119.3
408,young,5182,61,10,697,0,31,2,0,85,2236,380,2011,10590393,211195.1,37690,2.8,44.6,1198.0,1869848,6997.3,811.8,922.7,4911.6,1737,0,1875326,1521897,0,0,0,0,0,0,0,0,0,0,0,0,366.0,0,0,391,653.5,16.5,25,40.1,0,512.0,,13820,1828152,197596.1,119.6
409,full-cycle,11733,21,1112,0,0,0,2,0,113,1267,361,132,10607836,211735.5,164422,17.8,17.8,1198.0,1875737,7003.8,812.0,924.5,4915.3,1766,0,1881234,1527105,1133,6682,2518,136766,149,854,108,0,0,0,1302,0,370.0,13,19,355,697.8,19.4,27,47.6,0,512.0,starved,13893,1833808,198187.8,119.9
410,young,2927,24,8,218,0,32,1,1,80,1777,370,726,10626181,212426.3,28271,5.1,22.9,1198.0,1881657,7009.5,812.1,926.0,4918.5,1798,0,1887174,1532203,0,0,0,0,0,0,0,0,0,0,0,0,374.0,0,0,385,694.9,16.5,27,45.7,0,512.0,,13904,1839119,198621.4,120.3
411,young,3449,38,8,312,0,36,2,0,106,1960,374,916,10639565,212909.6,38031,3.0,25.9,1198.0,1886181,7015.0,812.3,927.3,4921.9,1802,0,1891758,1536211,0,0,0,0,0,0,0,0,0,0,0,0,374.0,0,0,385,687.5,16.5,27,45.5,0,512.0,,13938,1843514,199088.9,120.6
412,young,3533,18,7,288,0,34,2,1,83,2066,371,961,10658699,213416.4,37278,2.9,28.8,1198.0,1890647,7022.0,812.4,929.4,4926.1,1806,0,1896272,1540013,0,0,0,0,0,0,0,0,0,0,0,0,374.0,0,0,385,681.6,16.5,27,45.3,0,512.0,,13970,1847847,199557.7,120.9
413,young,3713,22,9,403,0,46,1,0,122,1870,376,1183,10673245,213924.8,37067,2.9,31.7,1198.0,1895164,7027.3,812.6,930.8,4928.9,1810,0,1900850,1544137,0,0,0,0,0,0,0,0,0,0,0,0,374.0,0,0,385,675.1,16.5,27,45.0,0,512.0,,14003,1852219,200025.0,121.1
414,young,4005,25,9,566,0,29,1,0,89,1950,375,1266,10686452,214432.5,38127,2.8,34.5,1198.0,1899697,7031.0,812.8,932.2,4930.5,1810,0,1905441,1548346,0,0,0,0,0,0,0,0,0,0,0,0,374.0,0,0,385,668.5,16.5,27,45.0,0,512.0,,14036,1856640,200492.7,121.4
415,young,4088,35,8,472,0,29,1,0,76,2030,374,1372,10700641,214942.3,37376,2.7,37.3,1198.0,1904195,7035.8,813.0,933.7,4932.8,1810,0,1909992,1552453,0,0,0,0,0,0,0,0,0,0,0,0,374.0,0,1,384,662.4,16.5,27,45.0,0,512.0,,14068,1861017,200961.0,121.7
416,young,3922,20,7,351,0,15,1,0,65,1943,375,1432,10723672,215451.3,35736,2.6,39.9,1198.0,1908722,7042.4,813.1,935.6,4936.7,1810,0,1914561,1556406,0,0,0,0,0,0,0,0,0,0,0,0,374.0,0,0,385,657.4,16.5,27,45.0,0,512.0,,14100,1865426,201430.0,122.0
417,young,4464,18,8,397,0,49,1,0,142,1973,375,1784,10738643,215960.8,30351,2.2,42.1,1198.0,1913426,7050.3,815.8,938.2,4938.4,1810,0,1919324,1560814,0,0,0,0,0,0,0,0,0,0,0,1,374.0,0,0,385,650.0,16.5,27,45.0,0,512.0,,14132,1869959,201895.8,122.3
418,full-cycle,9925,97,893,0,0,0,1,0,219,1402,370,238,10753157,216465.2,158217,17.9,17.9,1198.0,1918954,7057.5,816.0,939.8,4942.8,1840,0,1924900,1565690,990,5870,2037,139585,36,263,82,0,0,0,958,0,360.0,11,9,374,735.3,18.6,25,43.0,0,512.0,starved,14202,1875306,202462.5,122.6
419,young,3588,92,8,495,0,20,2,0,85,1968,374,793,10774893,217200.7,37429,5.7,23.6,1198.0,1925083,7064.2,816.3,942.1,4946.1,1872,0,1931051,1570886,0,0,0,0,0,0,0,0,0,0,0,0,360.0,0,0,394,712.1,18.6,25,41.1,0,512.0,,14220,1880792,202916.6,123.0
420,young,3083,32,9,222,0,31,1,0,110,1736,381,900,10790438,217678.6,26659,2.8,26.4,1198.0,1929645,7069.0,816.5,943.2,4948.8,1890,0,1935678,1574933,0,0,0,0,0,0,0,0,0,0,0,0,360.0,0,0,394,703.6,18.6,25,40.0,0,512.0,,14263,1885185,203381.7,123.3
421,young,2787,20,8,469,0,12,1,0,53,1249,379,896,10807053,218184.4,25846,2.0,28.3,1198.0,1934091,7076.0,816.6,944.7,4953.5,1890,0,1940187,1578823,0,0,0,0,0,0,0,0,0,0,0,0,360.0,0,0,394,698.2,18.6,25,40.0,0,512.0,,14297,1889514,203850.0,123.5
422,young,3569,48,9,233,0,34,1,0,87,2001,381,1074,10824498,218694.8,33215,2.5,30.8,1198.0,1938575,7088.0,821.4,946.0,4958.5,1892,0,1944730,1582728,0,0,0,0,0,0,0,0,0,0,0,0,360.0,0,0,394,692.2,18.6,25,39.9,0,512.0,,14334,1893852,204315.7,123.8
423,young,3349,51,9,480,0,11,1,0,53,1695,382,976,10841723,219197.5,33076,2.7,33.5,1198.0,1943104,7095.9,821.5,947.4,4964.2,1896,0,1949327,1586567,0,0,0,0,0,0,0,0,0,0,0,0,360.0,0,0,394,685.4,18.6,25,39.7,0,512.0,,14379,1898225,204781.2,124.1
424,young,4316,48,8,559,0,33,2,0,107,2179,382,1319,10856699,219711.5,38622,2.8,36.3,1198.0,1947593,7101.8,822.1,948.8,4967.4,1896,0,1953865,1590559,0,0,0,0,0,0,0,0,0,0,0,0,360.0,0,0,394,679.9,18.6,25,39.7,0,512.0,,14410,1902585,205249.6,124.4
425,young,4007,22,9,260,0,26,1,0,74,1945,380,1628,10872011,220221.0,38942,2.9,39.2,1198.0,1952106,7106.7,822.2,950.0,4970.1,1896,0,1958435,1594654,0,0,0,0,0,0,0,0,0,0,0,0,360.0,0,0,394,673.8,18.6,25,39.7,0,512.0,,14441,1906982,205717.2,124.7
426,young,4091,46,21,371,0,45,2,0,118,1838,385,1589,10886029,220727.0,38779,2.8,42.1,1198.0,1956635,7111.5,822.4,951.4,4972.8,1896,0,1962997,1598617,0,0,0,0,0,0,0,0,0,0,0,0,360.0,0,0,394,668.0,18.6,25,39.7,0,512.0,,14471,1911397,206187.2,124.9
427,young,4392,33,8,471,0,50,2,0,131,1924,386,1694,10900669,221240.8,32174,2.3,44.4,1198.0,1961159,7118.7,823.2,953.1,4976.9,1896,0,1967578,1602620,0,0,0,0,0,0,0,0,0,0,0,0,360.0,0,0,394,662.6,18.6,25,39.7,0,512.0,,14503,1915786,206653.9,125.2
428,full-cycle,11661,19,827,0,0,0,2,1,111,2358,371,130,10915990,221756.1,168159,19.1,19.1,1198.0,1966816,7125.9,823.6,954.8,4981.2,1924,0,1973275,1607655,846,6893,2821,126126,26,212,85,0,0,0,1020,0,352.0,10,8,379,742.2,16.2,26,44.4,0,512.0,starved,14580,1921219,207223.9,125.6
429,young,3538,173,8,548,0,34,2,0,232,1799,374,669,10937432,222474.1,37205,5.6,24.6,1198.0,1972925,7133.2,824.4,956.6,4984.8,1954,0,1979399,1612934,0,0,0,0,0,0,0,0,0,0,0,0,352.0,0,0,397,718.8,16.2,26,42.6,0,512.0,,14593,1926747,207679.6,126.0
430,young,3745,24,8,483,0,19,1,0,89,2146,381,904,10951064,222952.8,35960,2.7,27.3,1198.0,1977461,7138.6,824.7,958.0,4987.7,1954,0,1983986,1616926,0,0,0,0,0,0,0,0,0,0,0,0,352.0,0,0,397,711.4,16.2,26,42.6,0,512.0,,14625,1931155,208148.1,126.2
431,young,3303,68,9,385,0,27,1,0,80,1696,387,977,10966104,223459.4,33677,2.5,29.8,1198.0,1981942,7144.4,825.5,959.8,4990.3,1956,0,1988517,1620990,0,0,0,0,0,0,0,0,0,0,0,0,352.0,0,0,397,704.8,16.2,26,42.5,0,512.0,,14658,1935495,208616.4,126.5
432,young,3246,96,9,335,0,32,1,0,110,1523,387,1075,10981768,223969.9,28071,2.2,32.0,1198.0,1986398,7150.5,825.7,961.2,4994.2,1958,0,1993027,1624856,0,0,0,0,0,0,0,0,0,0,0,0,352.0,0,2,395,698.1,16.2,26,42.4,0,512.0,,14690,1939829,209086.0,126.8
433,young,3756,110,8,493,0,29,2,0,106,1736,385,1197,10997836,224478.7,31362,2.3,34.3,1198.0,1990869,7157.1,825.8,962.5,4998.6,1958,0,1997542,1628639,0,0,0,0,0,0,0,0,0,0,0,1,352.0,0,1,396,693.1,16.2,26,42.4,0,512.0,,14721,1944167,209555.3,127.1
434,young,3724,15,8,364,0,34,2,1,115,1769,385,1355,11013378,224988.9,34842,2.7,37.0,1198.0,1995415,7164.0,826.0,964.7,5002.3,1960,0,2002146,1632695,0,0,0,0,0,0,0,0,0,0,0,0,352.0,0,1,396,686.3,16.2,26,42.3,0,512.0,,14755,1948570,210022.4,127.3
435,young,4606,19,8,553,0,26,8,0,80,2038,385,1805,11030448,225492.6,38372,3.0,40.0,1198.0,1999926,7170.6,826.1,966.0,5006.9,1964,0,2006700,1636628,0,0,0,0,0,0,0,0,0,0,0,0,352.0,0,0,397,680.2,16.2,26,42.1,0,512.0,,14787,1952965,210490.6,127.6
436,young,4623,28,9,339,0,40,2,0,121,2292,385,1692,11044472,226003.4,36953,2.7,42.7,1198.0,2004570,7174.7,826.3,967.3,5008.8,1964,0,2011388,1640944,0,0,0,0,0,0,0,0,0,0,0,0,352.0,0,0,397,673.1,16.2,26,42.1,0,512.0,,14821,1957439,210958.1,127.9
437,young,3970,23,9,301,0,40,2,0,121,1735,388,1645,11060120,226509.3,34176,2.9,45.6,1198.0,2009058,7182.0,826.6,969.2,5013.2,1972,0,2015955,1644842,0,0,0,0,0,0,0,0,0,0,0,0,352.0,0,0,397,667.0,16.2,26,41.6,0,512.0,,14864,1961792,211422.3,128.2
438,full-cycle,9090,131,732,0,0,0,2,0,84,1673,370,103,11080366,227019.3,161111,18.8,18.8,1198.0,2014558,7199.2,835.6,971.2,5018.4,2009,0,2021533,1649607,863,4913,2300,124695,13,161,343,0,0,0,997,0,352.0,10,6,380,742.0,17.0,27,46.2,0,512.0,starved,14950,1967075,211983.4,128.5
439,young,3337,28,8,553,0,27,1,0,92,1866,372,671,11102185,227749.0,38921,5.7,24.5,1198.0,2020803,7207.2,835.8,972.9,5023.6,2039,0,2027817,1654954,0,0,0,0,0,0,0,0,0,0,0,0,352.0,0,0,396,714.9,17.0,27,44.4,0,512.0,,14968,1972686,212438.8,128.9
440,young,3344,26,7,349,0,31,2,0,77,1928,380,841,11115975,228225.7,36940,3.4,27.9,1198.0,2025298,7213.0,836.1,974.2,5027.0,2053,0,2032358,1658819,0,0,0,0,0,0,0,0,0,0,0,0,352.0,0,0,396,707.5,17.0,27,43.6,0,512.0,,15006,1977034,212905.6,129.2
441,young,3185,35,8,349,0,17,2,0,60,1807,380,813,11131244,228726.5,37768,3.0,30.8,1198.0,2029748,7218.9,836.4,975.4,5030.6,2057,0,2036856,1662676,0,0,0,0,0,0,0,0,0,0,0,0,352.0,0,0,396,701.2,17.0,27,43.4,0,512.0,,15041,1981362,213373.9,129.5
